recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
MCKESSON CORPORATION,YOLO,2017,CA-07,674604.84
MCKESSON CORPORATION,YOLO,2017,CA-07,72904.37
MCKESSON CORPORATION,YOLO,2017,CA-07,87068.84
"STRATEGIC DATA SYSTEMS, INC.",SAN DIEGO,2017,CA-50,0.0
BUENA VISTA NON-THEATRICAL INC,LOS ANGELES,2017,CA-30,16099.0
MCKESSON CORPORATION,YOLO,2017,CA-07,353.59
MCKESSON CORPORATION,YOLO,2017,CA-07,4743.8
MCKESSON CORPORATION,YOLO,2017,CA-07,454368.42
MCKESSON CORPORATION,YOLO,2017,CA-07,122.77
MCKESSON CORPORATION,YOLO,2017,CA-07,36687.96
MCKESSON CORPORATION,YOLO,2017,CA-07,639.73
MCKESSON CORPORATION,YOLO,2017,CA-07,22500.0
STANFORD LELAND JUNIOR UNIVERSITY,SANTA CLARA,2017,CA-16,80745.0
MARINE TERMINALS CORP,LOS ANGELES,2017,CA-44,1201381.11
MCKESSON CORPORATION,YOLO,2017,CA-07,2776.86
MCKESSON CORPORATION,YOLO,2017,CA-07,325.0
MCKESSON CORPORATION,YOLO,2017,CA-07,49.31
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,18522.03
"ADVANTEDGE TECHNOLOGY, INC.",VENTURA,2017,CA-26,-15737.84
MCKESSON CORPORATION,YOLO,2017,CA-07,233871.49
MCKESSON CORPORATION,YOLO,2017,CA-07,1000.8
VSOLVIT LLC,VENTURA,2017,CA-24,112000.0
"CASK TECHNOLOGIES, LLC",SAN DIEGO,2017,CA-51,0.0
RESOLUTION CONSULTANTS - AN AECOM-ENSAFE JOINT VENTURE,LOS ANGELES,2017,CA-34,-2014.55
MCKESSON CORPORATION,YOLO,2017,CA-07,219.72
MCKESSON CORPORATION,YOLO,2017,CA-07,1202.85
MCKESSON CORPORATION,YOLO,2017,CA-07,3116.36
MCKESSON CORPORATION,YOLO,2017,CA-07,358128.4
MCKESSON CORPORATION,YOLO,2017,CA-07,114180.03
MCKESSON CORPORATION,YOLO,2017,CA-07,56107.17
MCKESSON CORPORATION,YOLO,2017,CA-07,16502.5
MCKESSON CORPORATION,YOLO,2017,CA-07,199.62
MCKESSON CORPORATION,YOLO,2017,CA-07,11430.9
MCKESSON CORPORATION,YOLO,2017,CA-07,288.75
AMERICAN SCAFFOLD LLC,SAN DIEGO,2017,CA-52,-7200.0
"DEANE, DANNY",NEVADA,2017,CA-03,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,8.66
PARADIGM MECHANICAL CORP.,SAN DIEGO,2017,CA-51,548000.0
MCKESSON CORPORATION,YOLO,2017,CA-07,42043.6
MCKESSON CORPORATION,YOLO,2017,CA-07,69.04
MCKESSON CORPORATION,YOLO,2017,CA-07,1018.74
MCKESSON CORPORATION,YOLO,2017,CA-07,33717.58
MCKESSON CORPORATION,YOLO,2017,CA-07,110450.37
MCKESSON CORPORATION,YOLO,2017,CA-07,317817.21
MCKESSON CORPORATION,YOLO,2017,CA-07,229.84
MCKESSON CORPORATION,YOLO,2017,CA-07,514.33
MCKESSON CORPORATION,YOLO,2017,CA-07,22853.13
MCKESSON CORPORATION,YOLO,2017,CA-07,7908.04
MCKESSON CORPORATION,YOLO,2017,CA-07,179271.87
MCKESSON CORPORATION,YOLO,2017,CA-07,1105.5
MCKESSON CORPORATION,YOLO,2017,CA-07,115.62
MCKESSON CORPORATION,YOLO,2017,CA-07,423.72
MICRO USA INC,SAN DIEGO,2017,CA-48,121024.0
MCKESSON CORPORATION,YOLO,2017,CA-07,71.04
MCKESSON CORPORATION,YOLO,2017,CA-07,11523.87
MCKESSON CORPORATION,YOLO,2017,CA-07,65.38
MCKESSON CORPORATION,YOLO,2017,CA-07,1555.02
"AUSGAR TECHNOLOGIES, INC.",SAN DIEGO,2017,CA-51,494358.0
"EPSILON SYSTEMS SOLUTIONS, INC.",SAN DIEGO,2017,CA-51,199999.99
MCKESSON CORPORATION,YOLO,2017,CA-07,381897.44
MCKESSON CORPORATION,YOLO,2017,CA-07,400.05
MCKESSON CORPORATION,YOLO,2017,CA-07,185.15
MCKESSON CORPORATION,YOLO,2017,CA-07,110.45
MCKESSON CORPORATION,YOLO,2017,CA-07,116312.93
HII SAN DIEGO SHIPYARD INC.,SAN DIEGO,2017,CA-52,7656.0
MCKESSON CORPORATION,YOLO,2017,CA-07,138.1
MCKESSON CORPORATION,YOLO,2017,CA-07,340.59
"SYNECTIC SOLUTIONS, INC.",VENTURA,2017,CA-26,40151.52
MILLER MARINE,SAN DIEGO,2017,CA-52,5207.73
SOLUTE,SAN DIEGO,2017,CA-51,225432.85
SYGNOS INC,SAN DIEGO,2017,CA-50,438812.0
TIERRA ENVIRONMENTAL SERVICES INC,SAN DIEGO,2017,CA-51,97700.0
MCKESSON CORPORATION,YOLO,2017,CA-07,4497.48
MCKESSON CORPORATION,YOLO,2017,CA-07,7005.02
MCKESSON CORPORATION,YOLO,2017,CA-07,181.5
MCKESSON CORPORATION,YOLO,2017,CA-07,14202.75
MCKESSON CORPORATION,YOLO,2017,CA-07,40631.84
MCKESSON CORPORATION,YOLO,2017,CA-07,6475.16
MCKESSON CORPORATION,YOLO,2017,CA-07,220975.38
MCKESSON CORPORATION,YOLO,2017,CA-07,410.08
MCKESSON CORPORATION,YOLO,2017,CA-07,192.03
MCKESSON CORPORATION,YOLO,2017,CA-07,5170.35
MCKESSON CORPORATION,YOLO,2017,CA-07,94.32
MCKESSON CORPORATION,YOLO,2017,CA-07,1237.65
MCKESSON CORPORATION,YOLO,2017,CA-07,180.94
"ALL FRESH PRODUCTS, INC.",SAN DIEGO,2017,CA-52,11727.05
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2017,CA-52,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,9003.95
MCKESSON CORPORATION,YOLO,2017,CA-07,12276.92
ANSOL INC.,SAN DIEGO,2017,CA-90,85501.0
MCKESSON CORPORATION,YOLO,2017,CA-07,26890.78
MCKESSON CORPORATION,YOLO,2017,CA-07,827.88
MCKESSON CORPORATION,YOLO,2017,CA-07,336814.17
MCKESSON CORPORATION,YOLO,2017,CA-07,2577.92
MCKESSON CORPORATION,YOLO,2017,CA-07,57.4
MCKESSON CORPORATION,YOLO,2017,CA-07,296954.38
MCKESSON CORPORATION,YOLO,2017,CA-07,1270.1
MCKESSON CORPORATION,YOLO,2017,CA-07,49566.8
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,1480.0
MCKESSON CORPORATION,YOLO,2017,CA-07,608.0
MCKESSON CORPORATION,YOLO,2017,CA-07,1930.24
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,27170.75
MCKESSON CORPORATION,YOLO,2017,CA-07,0.04
MCKESSON CORPORATION,YOLO,2017,CA-07,190.66
MCKESSON CORPORATION,YOLO,2017,CA-07,542.71
MCKESSON CORPORATION,YOLO,2017,CA-07,916.08
MCKESSON CORPORATION,YOLO,2017,CA-07,707924.71
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,634570.0
GILBANE FEDERAL,CONTRA COSTA,2017,CA-10,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,996.36
MCKESSON CORPORATION,YOLO,2017,CA-07,68379.28
MCKESSON CORPORATION,YOLO,2017,CA-07,6672.4
MCKESSON CORPORATION,YOLO,2017,CA-07,126.0
MCKESSON CORPORATION,YOLO,2017,CA-07,5020.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2017,CA-32,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,118.56
MCKESSON CORPORATION,YOLO,2017,CA-07,3435.29
MCKESSON CORPORATION,YOLO,2017,CA-07,3529.44
MCKESSON CORPORATION,YOLO,2017,CA-07,1981.2
MCKESSON CORPORATION,YOLO,2017,CA-07,12827.48
MCKESSON CORPORATION,YOLO,2017,CA-07,72.1
TETRA TECH-MAYTAG AIRCRAFT CORPORATION JOINT VENTURE,LOS ANGELES,2017,CA-28,1135064.0
MCKESSON CORPORATION,YOLO,2017,CA-07,2091.19
MCKESSON CORPORATION,YOLO,2017,CA-07,10798.59
MCKESSON CORPORATION,YOLO,2017,CA-07,100846.68
RESOLUTION CONSULTANTS - AN AECOM-ENSAFE JOINT VENTURE,LOS ANGELES,2017,CA-34,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,91074.72
MCKESSON CORPORATION,YOLO,2017,CA-07,69507.91
MCKESSON CORPORATION,YOLO,2017,CA-07,147.93
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2017,CA-32,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2017,CA-32,0.0
OCS-IPI CONSTRUCTION JV-I,RIVERSIDE,2017,CA-39,386167.0
"GENTERRA CONSULTANTS, INC",ORANGE,2017,CA-47,45824.0
MCKESSON CORPORATION,YOLO,2017,CA-07,998.38
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2017,CA-32,27315.25
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,SAN FRANCISCO,2017,CA-11,19822.48
MCKESSON CORPORATION,YOLO,2017,CA-07,130680.63
"ADVANCED OFFICE SYSTEMS, INC",CONTRA COSTA,2017,CA-10,96657.07
MCKESSON CORPORATION,YOLO,2017,CA-07,26131.09
MCKESSON CORPORATION,YOLO,2017,CA-07,960077.62
GILBANE FEDERAL,CONTRA COSTA,2017,CA-10,22200.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2017,CA-43,-13044.0
TS GOVERNMENT SOLUTIONS. LLC,RIVERSIDE,2017,CA-41,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,58247.24
MCKESSON CORPORATION,YOLO,2017,CA-07,21827.32
ENDOLOGIX LLC,ORANGE,2017,CA-47,29335.0
ASTERES INC,SAN DIEGO,2017,CA-51,0.0
SMART OFFICE INTERIORS,SANTA BARBARA,2017,CA-24,74653.3
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,12017.6
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2017,CA-29,0.0
NORTHROP GRUMMAN CORPORATION,LOS ANGELES,2017,CA-38,0.0
"INTERIOR OFFICE SOLUTIONS, INC.",ORANGE,2017,CA-47,55429.63
MCKESSON CORPORATION,YOLO,2017,CA-07,487.76
MCKESSON CORPORATION,YOLO,2017,CA-07,69860.78
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,5362.38
GENTEX CORP,SAN BERNARDINO,2017,CA-35,22530.0
MCKESSON CORPORATION,YOLO,2017,CA-07,401538.27
ALLSTATE ENGINEERING,LOS ANGELES,2017,CA-34,0.0
"H3R CLEAN AGENT SPECIALISTS, INC.",SONOMA,2017,CA-02,125050.0
MCKESSON CORPORATION,YOLO,2017,CA-07,2974.48
MCKESSON CORPORATION,YOLO,2017,CA-07,1311.36
MCKESSON CORPORATION,YOLO,2017,CA-07,60063.58
"QUANTUM NEUROMONITORING CORPORATION, A MEDICAL CORPORATION",SACRAMENTO,2017,CA-06,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,29924.86
LN CURTIS & SONS,ALAMEDA,2017,CA-12,0.0
EATON AEROSPACE LLC,ORANGE,2017,CA-47,2944.0
MCKESSON CORPORATION,YOLO,2017,CA-07,118.56
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,14894.4
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,22678.0
MCKESSON CORPORATION,YOLO,2017,CA-07,94128.14
HOWMET GLOBAL FASTENING SYSTEMS INC,VENTURA,2017,CA-26,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,23943.98
MCKESSON CORPORATION,YOLO,2017,CA-07,98.46
MCKESSON CORPORATION,YOLO,2017,CA-07,28.75
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,34058.08
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,-1075.0
MCKESSON CORPORATION,YOLO,2017,CA-07,207.8
MCKESSON CORPORATION,YOLO,2017,CA-07,94945.56
MCKESSON CORPORATION,YOLO,2017,CA-07,268367.77
MCKESSON CORPORATION,YOLO,2017,CA-07,45933.71
MCKESSON CORPORATION,YOLO,2017,CA-07,2358.75
MCKESSON CORPORATION,YOLO,2017,CA-07,165872.29
FRONTIER TECHNOLOGY INC,SANTA BARBARA,2017,CA-24,0.0
TREX ENTERPRISES CORPORATION,SAN DIEGO,2017,CA-51,249793.0
UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,2017,CA-37,0.0
RAYTHEON COMPANY,LOS ANGELES,2017,CA-36,488701.0
"BIOSEARCH TECHNOLOGIES, INC.",MARIN,2017,CA-02,0.0
"SI SYSTEMS TECHNOLOGIES, LLC",SACRAMENTO,2017,CA-03,0.0
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",SAN DIEGO,2017,CA-50,721339.38
THE BOEING COMPANY,LOS ANGELES,2017,CA-36,543286.0
TOYON RESEARCH CORPORATION,SANTA BARBARA,2017,CA-24,0.0
CLEAR-COM LLC,ALAMEDA,2017,CA-12,17108.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,5749.08
VIRGINIA PATZI,SAN DIEGO,2017,CA-52,0.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2017,CA-34,3000.0
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,SAN FRANCISCO,2017,CA-11,8944.56
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,SAN FRANCISCO,2017,CA-11,820021.64
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,SAN FRANCISCO,2017,CA-11,0.0
HELIOS-TT 8(A) JV,SAN DIEGO,2017,CA-51,2500.0
MCKESSON CORPORATION,YOLO,2017,CA-07,6413.74
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2017,CA-43,999997.25
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,19425.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,52535.68
MCKESSON CORPORATION,YOLO,2017,CA-07,5.18
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,5767.8
MCKESSON CORPORATION,YOLO,2017,CA-07,4461.72
MCKESSON CORPORATION,YOLO,2017,CA-07,193295.52
B & H INTERNATIONAL LLC,KERN,2017,CA-20,-202.55
MOTION X CORPORATION,SANTA BARBARA,2017,CA-24,14000.0
SRI INTERNATIONAL,SAN MATEO,2017,CA-16,436500.0
"RC & JT, INC",SAN DIEGO,2017,CA-51,12219.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,5066.66
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,0.0
"TOP STAR LEASING, INC.",LOS ANGELES,2017,CA-32,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,166699.79
EPISYS SCIENCE INC,SAN DIEGO,2017,CA-48,375064.0
MCKESSON CORPORATION,YOLO,2017,CA-07,124196.39
MCKESSON CORPORATION,YOLO,2017,CA-07,60963.29
"PATRIOT CONTRACT SERVICES, LLC",CONTRA COSTA,2017,CA-10,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2017,CA-52,-4193.0
MCKESSON CORPORATION,YOLO,2017,CA-07,55899.78
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,83572.95
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,0.0
"L3 TECHNOLOGIES, INC.",SAN DIEGO,2017,CA-50,0.0
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,ORANGE,2017,CA-46,5000000.0
VANTAGE ASSOCIATES INC,SAN DIEGO,2017,CA-52,12760.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2017,CA-52,222260.0
MCKESSON CORPORATION,YOLO,2017,CA-07,39229.53
MCKESSON CORPORATION,YOLO,2017,CA-07,18935.46
MCKESSON CORPORATION,YOLO,2017,CA-07,2896.66
MCKESSON CORPORATION,YOLO,2017,CA-07,1010.88
MCKESSON CORPORATION,YOLO,2017,CA-07,960833.58
GRISWOLD INDUSTRIES,ORANGE,2017,CA-47,-8331.0
B & H INTERNATIONAL LLC,KERN,2017,CA-20,0.0
RIX INDUSTRIES,SOLANO,2017,CA-08,-33440.0
"CAMERON TECHNOLOGIES US, INC.",LOS ANGELES,2017,CA-31,48360.0
BLUE TECH INC.,SAN DIEGO,2017,CA-50,7500.0
OCEANIA INTERNATIONAL LLC,ORANGE,2017,CA-47,3634.0
LYNX SOFTWARE TECHNOLOGIES INC.,SANTA CLARA,2017,CA-19,0.0
TREY SOFTWARE,SAN DIEGO,2017,CA-50,0.0
"WIND RIVER SYSTEMS, INC.",ALAMEDA,2017,CA-12,23333.33
"AMETEK AMERON, LLC",LOS ANGELES,2017,CA-31,0.0
VACCO INDUSTRIES,LOS ANGELES,2017,CA-31,99200.0
AGEMA TECHNOLOGY INC,ORANGE,2017,CA-47,0.0
FULL SPECTRUM ANALYTICS,ORANGE,2017,CA-46,3600.0
"BEESON, KAY",SAN DIEGO,2017,CA-49,21600.0
BUAYA PACIFIC MANAGEMENT LLC,MONTEREY,2017,CA-19,104984.33
VIASAT INC,SAN DIEGO,2017,CA-49,1041.0
SAN DIEGO EYE BANK,SAN DIEGO,2017,CA-51,4235.0
"HEAVY EQUIPMENT PARTS, INC",ALAMEDA,2017,CA-14,10218.67
"JOB OPTIONS, INCORPORATED",SAN DIEGO,2017,CA-51,-84385.0
"BRANTNER AND ASSOCIATES, INC.",SAN DIEGO,2017,CA-51,0.0
GLOBAL DESIGN CONCEPTS LTD.,SANTA CRUZ,2017,CA-19,2100.0
"COX CALIFORNIA TELCOM, LLC",SAN DIEGO,2017,CA-52,2300.4
MCKESSON CORPORATION,YOLO,2017,CA-07,123534.01
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2017,CA-32,0.0
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,SAN FRANCISCO,2017,CA-11,0.0
"SEAFLOOR SYSTEMS, INC.",EL DORADO,2017,CA-05,-335.8
INNOVASYSTEMS INTERNATIONAL LLC,SAN DIEGO,2017,CA-50,0.0
SRI INTERNATIONAL,SAN MATEO,2017,CA-16,-8030.0
S & R CONSTRUCTION A JOINT VENTURE,SAN DIEGO,2017,CA-50,-143247.0
"HARPER CONSTRUCTION COMPANY, INC.",SAN DIEGO,2017,CA-50,0.0
RIX INDUSTRIES,SOLANO,2017,CA-08,10280.0
VIRTUAL COMPUTING TECHNOLOGY INC,SAN DIEGO,2017,CA-49,0.0
RESOURCE ANALYSIS CORPORATION,SAN DIEGO,2017,CA-50,0.0
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2017,CA-17,24073.52
CHAE AND NAM UNIVERSE INC.,SAN DIEGO,2017,CA-52,50000.0
"BECKMAN COULTER, INC",ORANGE,2017,CA-40,30113.55
GBL SYSTEMS CORPORATION,VENTURA,2017,CA-26,80000.0
GREATER CENTRAL COAST OFFICIALS ASSOCIATION,SANTA BARBARA,2017,CA-24,72172.0
HARDY DIAGNOSTICS,SANTA BARBARA,2017,CA-24,0.0
"TELEDYNE CONTROLS, LLC",LOS ANGELES,2017,CA-36,0.0
PCX INC,ORANGE,2017,CA-47,0.0
"ALTIUM, INC.",SAN DIEGO,2017,CA-50,18690.0
"GOT POWER, INC.",CONTRA COSTA,2017,CA-10,0.0
JNV GROUP,SACRAMENTO,2017,CA-06,105897.0
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2017,CA-17,170826.43
"RELIABLE WORLD TRADE COMPANY, INC",ALAMEDA,2017,CA-12,16320.0
MCKESSON CORPORATION,YOLO,2017,CA-07,89946.87
"BECKMAN COULTER, INC.",ORANGE,2017,CA-40,176.38
"SIGMA TECH ENTERPRISES, INC.",SAN MATEO,2017,CA-15,1022.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2017,CA-48,3996481.0
"RELIABLE WORLD TRADE COMPANY, INC",ALAMEDA,2017,CA-12,12900.0
"AEROMETALS, INC.",EL DORADO,2017,CA-05,0.0
"ELECTROMAGNETIC SYSTEMS, INC",LOS ANGELES,2017,CA-36,0.0
"NORSTAN ELECTRONICS, INC",ORANGE,2017,CA-90,12792.0
"SCIENTIFIC APPLICATIONS & RESEARCH ASSOCIATES, INC.",ORANGE,2017,CA-45,149933.14
"S.O. TECH/SPECIAL OPERATIONS TECHNOLOGIES, INC.",LOS ANGELES,2017,CA-44,3200.0
"TSPS INDUSTRIES, INC",ORANGE,2017,CA-47,150.0
"MEGGITT (ORANGE COUNTY), INC.",ORANGE,2017,CA-47,11748.0
M.S. AEROSPACE INC.,LOS ANGELES,2017,CA-29,8191.05
"QUALITY AVIATION, INC",SAN BERNARDINO,2017,CA-35,2560.0
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,-68346000.0
RIGHT FIND INC,RIVERSIDE,2017,CA-41,-767.98
"RU ENTERPRISES, INC",VENTURA,2017,CA-26,4900.0
FLYNTEK LLC,SACRAMENTO,2017,CA-03,1872.0
CALIFORNIA ACADEMIC PRESS LLC,SANTA CLARA,2017,CA-17,41280.0
"LEE AIR COMPANY, INC.",LOS ANGELES,2017,CA-29,0.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2017,CA-27,15078.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2017,CA-27,0.0
M&B ASSEMBLY CORP,LOS ANGELES,2017,CA-43,2969.61
"TRONSON MANUFACTURING, INC",ALAMEDA,2017,CA-17,10045.0
"SISLO, ERIN",SOLANO,2017,CA-08,-2623.5
ITT CANNON LLC,SONOMA,2017,CA-04,0.0
"NESSTAY SUPPLY, INC.",ALAMEDA,2017,CA-14,5578.16
CTN MACHINING LLC,SANTA CLARA,2017,CA-90,0.0
KING NUTRONICS CORPORATION,LOS ANGELES,2017,CA-32,554.2
NORTHROP GRUMMAN CORPORATION,LOS ANGELES,2017,CA-38,9166.0
C U ENTERPRISES LTD,SANTA BARBARA,2017,CA-24,-1930.5
GTS FORESTRY INC,SACRAMENTO,2017,CA-06,74127.69
MCKESSON CORPORATION,YOLO,2017,CA-07,9.06
PRIDE INDUSTRIES,PLACER,2017,CA-03,-331501.05
MAVERICK COMPONENTS,SAN DIEGO,2017,CA-48,32.5
"ALL BEARING SOLUTIONS, LLC",LOS ANGELES,2017,CA-32,565.5
MASTER INTERNATIONAL CORPORATION,LOS ANGELES,2017,CA-36,110.7
"LINMARR ASSOCIATES, INC.",ORANGE,2017,CA-47,0.0
MEAD MACHINING LLC,ORANGE,2017,CA-40,0.0
"NETKOMP, INC.",RIVERSIDE,2017,CA-41,525.0
MCKESSON CORPORATION,YOLO,2017,CA-07,651.66
"MIL COMPONENTS, LLC",SAN DIEGO,2017,CA-49,156.98
MCKESSON CORPORATION,YOLO,2017,CA-07,18923.65
"QUALITY AVIATION, INC",SAN BERNARDINO,2017,CA-35,-2970.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,-372.39
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2017,CA-29,2500.0
"SODERBERG MANUFACTURING COMPANY, INC.",LOS ANGELES,2017,CA-38,91498.0
U S BEARINGS,LOS ANGELES,2017,CA-31,-17611.5
UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,2017,CA-37,5675334.0
TREX ENTERPRISES CORPORATION,SAN DIEGO,2017,CA-51,1389289.0
ACUS FOUNDATION,ALAMEDA,2017,CA-12,145948.0
"XPO LOGISTICS WORLDWIDE GOVERNMENT SERVICES, LLC",SAN FRANCISCO,2017,CA-11,0.0
BIOTHERANOSTICS INC,SAN DIEGO,2017,CA-50,4750.0
AEROTECH SOLUTIONS INC,CONTRA COSTA,2017,CA-08,5760.0
THE GYRO HOUSE,PLACER,2017,CA-03,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,18640.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,4624508.0
LOCKHEED MARTIN CORPORATION,LOS ANGELES,2017,CA-27,0.0
FRAZIER AVIATION INC,LOS ANGELES,2017,CA-29,0.0
FRAZIER AVIATION INC,LOS ANGELES,2017,CA-29,-15000.0
SKYSPARES PARTS INC,RIVERSIDE,2017,CA-39,4687.5
"AEROMETALS, INC.",EL DORADO,2017,CA-05,-8070.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2017,CA-10,4140.0
"MANEY AIRCRAFT, INC.",SAN BERNARDINO,2017,CA-35,21240.0
PTI TECHNOLOGIES INC.,VENTURA,2017,CA-26,46935.0
RIPA ENGINEERING CORP,LOS ANGELES,2017,CA-32,0.0
"AEROMETALS, INC.",EL DORADO,2017,CA-05,75388.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2017,CA-52,-183502.0
"PACIFIC SHIP REPAIR & FABRICATION, INC.",SAN DIEGO,2017,CA-52,223127.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,-6358.5
"INNOVATIVE ENGINEERING SOLUTIONS, INC.",RIVERSIDE,2017,CA-48,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,353.16
MCKESSON CORPORATION,YOLO,2017,CA-07,382.03
EXOANALYTIC SOLUTIONS INC,ORANGE,2017,CA-40,25000.0
MCKESSON CORPORATION,YOLO,2017,CA-07,754.44
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,6041.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,5147.78
PTI TECHNOLOGIES INC.,VENTURA,2017,CA-26,0.0
GME MANUFACTURING INC,SAN BERNARDINO,2017,CA-35,-4588.0
CALIFORNIA MACHINE LLC,SACRAMENTO,2017,CA-06,-6777.44
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,0.0
AMD INTERNATIONAL TECHNOLOGIES LLC,SAN BERNARDINO,2017,CA-35,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,7573.45
JFC COMPANY LLC,ORANGE,2017,CA-45,-100.0
MASON ELECTRIC CO.,LOS ANGELES,2017,CA-29,32506.38
MDF TECHNOLOGIES INC,SAN DIEGO,2017,CA-49,510.0
"2S TECHNOLOGIES, INC.",SAN DIEGO,2017,CA-49,5020.3
"G. A. TYLER ASSOCIATES, INC.",ORANGE,2017,CA-46,0.0
"ASCENT MANUFACTURING, LLC",ORANGE,2017,CA-46,3528.0
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,95355755.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2017,CA-17,0.0
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,0.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),SAN BENITO,2017,CA-18,0.0
PRIDE INDUSTRIES,PLACER,2017,CA-03,12304.69
"STANDARD AERO PARTS, INC",VENTURA,2017,CA-26,1137.96
"STANDARD AERO PARTS, INC",VENTURA,2017,CA-26,742.0
"HENWAY, INC",KERN,2017,CA-20,1785.0
