recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"G 2 SOFTWARE SYSTEMS, INC.",SAN DIEGO,2026,CA-50,0.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2026,CA-35,-5000.0
OAKRIDGE DYNAMICS LLC,LOS ANGELES,2026,CA-36,540.0
"US FOODS, INC",ALAMEDA,2026,CA-14,2710.55
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,153.4
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2714.26
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,381.89
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,986.04
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,677.52
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,617.24
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1738.82
WING INFLATABLES INC,HUMBOLDT,2026,CA-02,1612.72
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,456.97
ONE SPEED VENTURES LLC,PLACER,2026,CA-03,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2713.95
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1489.25
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,169.2
"ONE STOP SYSTEMS, INC.",SAN DIEGO,2026,CA-50,0.0
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,-7431.6
US FOODS INC,LOS ANGELES,2026,CA-38,6906.68
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,435.79
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,529.23
"SPEC-BUILT SYSTEMS, INC.",SAN DIEGO,2026,CA-52,-5550.0
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,2925.0
VSOLVIT LLC,VENTURA,2026,CA-24,-9858.16
CABAN RESOURCES LLC,LOS ANGELES,2026,CA-36,0.0
"FEDERAL CUSTOM CABLE, LLC",ORANGE,2026,CA-47,2201.71
RANTEC POWER SYSTEMS INC.,SAN LUIS OBISPO,2026,CA-24,1102500.0
"FDH DEFENSE AFTERMARKET, LLC",LOS ANGELES,2026,CA-42,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,0.0
"S & B, INC.",LOS ANGELES,2026,CA-27,9625.5
NEWVAC LLC,LOS ANGELES,2026,CA-32,235000.0
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",RIVERSIDE,2026,CA-39,1316.26
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2026,CA-52,78498.28
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,227.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,708.66
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,510.07
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,0.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,1580.93
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,0.0
US FOODS INC,LOS ANGELES,2026,CA-38,8671.36
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,355.72
"USFI, INC.",LOS ANGELES,2026,CA-44,4533.25
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1647.5
"USFI, INC.",LOS ANGELES,2026,CA-44,1085.86
INTERNATIONAL TELEVISION CORPORATION,LOS ANGELES,2026,CA-44,13170.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,212.1
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,624.2
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,10644.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,252.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,800.58
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1439.25
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,6150.77
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,759.23
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1009.85
"USFI, INC.",LOS ANGELES,2026,CA-44,2580.06
FLOTRON,SAN DIEGO,2026,CA-49,18496.0
BLACK GOLD INDUSTRIES,VENTURA,2026,CA-26,28399.9
"AVIATION CONSULTANTS, INC.",SAN LUIS OBISPO,2026,CA-24,2908.54
OAKRIDGE DYNAMICS LLC,LOS ANGELES,2026,CA-36,565.0
US FOODS INC,LOS ANGELES,2026,CA-38,13151.24
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,639.64
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,4936.3
"HERMAN CONSTRUCTION GROUP, INC.",SAN DIEGO,2026,CA-50,94836.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,451.91
"FEDERAL INDUSTRIES, INC.",LOS ANGELES,2026,CA-36,61497.6
"US FOODS, INC",ALAMEDA,2026,CA-14,4349.66
"USFI, INC.",LOS ANGELES,2026,CA-44,1530.86
US FOODS INC,LOS ANGELES,2026,CA-38,55.85
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2036.36
"INTERNATIONAL FLEET SALES, INC.",ALAMEDA,2026,CA-12,75.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1761.41
"INTERNATIONAL FLEET SALES, INC.",ALAMEDA,2026,CA-12,2512.2
US FOODS INC,LOS ANGELES,2026,CA-38,37089.39
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,735.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,12.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,207.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,537.26
"LINMARR ASSOCIATES, INC.",ORANGE,2026,CA-47,9203.55
"SOUTHCOAST WELDING & MANUFACTURING, LLC.",SAN DIEGO,2026,CA-52,-3249.72
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,265.34
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,430.63
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,47.4
"CABLE MOORE, INC.",ALAMEDA,2026,CA-12,1530.96
US FOODS INC,LOS ANGELES,2026,CA-38,2910.05
NUGATE GROUP LLC,SANTA CLARA,2026,CA-18,-228158.42
SLINGSHOT AEROSPACE INC,LOS ANGELES,2026,CA-36,1771916.0
CA DEPT OF REHABILITATION,SACRAMENTO,2026,CA-07,880000.0
TAYLOR INVESTMENTS LLC,NEVADA,2026,CA-03,1750.0
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,7575.0
"USFI, INC.",LOS ANGELES,2026,CA-44,3743.86
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,668.0
PARKER-HANNIFIN CORPORATION,ORANGE,2026,CA-47,0.0
"NEW DIRECTIONS TECHNOLOGIES, INC.",KERN,2026,CA-20,0.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,4024.65
"QUALITY AVIATION, INC",SAN BERNARDINO,2026,CA-35,0.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2026,CA-43,542699.5
"LEE AIR COMPANY, INC.",LOS ANGELES,2026,CA-29,2250.0
"LEADERO, INC.",LOS ANGELES,2026,CA-29,0.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2026,CA-36,1197.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,185.87
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,742.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,566.96
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,392.95
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2026,CA-06,2507.73
"AFENA AEROSPACE, LLC",VENTURA,2026,CA-26,-8654.6
PATRIOT JOINT VENTURE,SAN DIEGO,2026,CA-52,-157.0
ARYAN ENGINEERING & MANUFACTURING SERVICES INC.,SANTA CLARA,2026,CA-18,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,635.35
US FOODS INC,LOS ANGELES,2026,CA-38,7699.87
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,280.07
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,550.5
PERILLO INDUSTRIES INC.,VENTURA,2026,CA-26,-21600.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1116.94
"MEG TECHNOLOGIES, INC.",ORANGE,2026,CA-47,657.0
"LAIRD R & F PRODUCTS, INC.",SAN DIEGO,2026,CA-49,956.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,798.08
TRI-TECH METALS INC,SAN BERNARDINO,2026,CA-35,1092.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,610.41
SYSTEMS ENGINEERING SUPPORT CO.,SAN DIEGO,2026,CA-51,-4195.77
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2797.38
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,290.63
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,426.0
TRANSDIGM INC,LOS ANGELES,2026,CA-42,18348.0
US FOODS INC,LOS ANGELES,2026,CA-38,10574.17
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2946.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,499.27
ARMTEC COUNTERMEASURES CO,RIVERSIDE,2026,CA-25,0.0
INFINITY PRECISION INC,VENTURA,2026,CA-26,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2424.71
DLA AEROSPACE LLC,LOS ANGELES,2026,CA-32,1396.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,221.34
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1911.5
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2080.64
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,16186.26
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,233.54
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,970.78
LINQUEST CORPORATION,LOS ANGELES,2026,CA-37,15000.0
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,725.0
AURORA SYSTEMS CONSULTING INC,LOS ANGELES,2026,CA-36,10311.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2065.36
"STANDARD AERO PARTS, INC",VENTURA,2026,CA-26,2628.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1897.5
CEPHEID,SANTA CLARA,2026,CA-17,16320.0
POWERSCHOOL GROUP LLC,SACRAMENTO,2026,CA-03,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,3898.79
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,466.56
"MANEY AIRCRAFT, INC.",SAN BERNARDINO,2026,CA-35,14000.0
PROPULSION CONTROLS ENGINEERING,SAN DIEGO,2026,CA-52,1858845.66
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,251.22
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2387.06
PCX INC,ORANGE,2026,CA-47,0.0
US FOODS INC,LOS ANGELES,2026,CA-38,824.71
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,18877.17
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,4772.85
MAC-AIR,SAN LUIS OBISPO,2026,CA-24,830.0
RAHE ENGINEERING INC,ORANGE,2026,CA-40,-45950.0
EDEL ENGINEERING DEVELOPMENT CO.,LOS ANGELES,2026,CA-43,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1882.9
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,317.02
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2462.05
PARKER-HANNIFIN CORPORATION,ORANGE,2026,CA-47,203765.0
FIRST NAVIGANT L.L.C.,LOS ANGELES,2026,CA-30,3340.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,362.92
CEPHEID,SANTA CLARA,2026,CA-17,1417.52
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2832.71
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,3460.15
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,332.25
TRIMED INC,LOS ANGELES,2026,CA-27,1920.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,363.45
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,654.82
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1187.21
PCX INC,ORANGE,2026,CA-47,5154.03
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,924.6
"USFI, INC.",LOS ANGELES,2026,CA-44,5443.24
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,669.65
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,399.88
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,287.0
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,127500.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2026,CA-32,3950.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,232.53
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,349.78
GENERAL PETROLEUM LLC,LOS ANGELES,2026,CA-44,7511.29
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1013.74
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,533.65
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2026,CA-09,7450.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,655.55
"CLIPPER OIL, INC.",SAN DIEGO,2026,CA-50,9112.69
"PINNACLE PETROLEUM, INC.",ORANGE,2026,CA-47,31066.49
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,253.29
RBC TRANSPORT DYNAMICS CORP,ORANGE,2026,CA-46,38000.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,258.17
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,899.88
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,1062.63
ALLERGAN USA INC,ORANGE,2026,CA-47,2814.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,388.55
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2216.72
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,409.17
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,332.68
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2107.64
GRISWOLD INDUSTRIES,ORANGE,2026,CA-47,51818.22
"CLIPPER OIL, INC.",SAN DIEGO,2026,CA-50,2964.96
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2209.02
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,387.58
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,657.53
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,6880.59
"S & B, INC.",LOS ANGELES,2026,CA-27,0.0
"PINNACLE PETROLEUM, INC.",ORANGE,2026,CA-47,22969.8
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,11260.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,195.75
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,944.12
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,435.38
"AEROMETALS, INC.",EL DORADO,2026,CA-05,0.0
VACCO INDUSTRIES,LOS ANGELES,2026,CA-31,23963.0
US FOODS INC,LOS ANGELES,2026,CA-38,14658.35
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,706.17
"CABLE MOORE, INC.",ALAMEDA,2026,CA-12,1736.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2026,CA-43,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,3521.76
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2026,CA-09,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,11526.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,225.26
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2020.84
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,515.45
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2026,CA-50,225000.0
EXOANALYTIC SOLUTIONS INC,ORANGE,2026,CA-40,0.0
US FOODS INC,LOS ANGELES,2026,CA-38,39603.48
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1309.87
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,777.52
"USFI, INC.",LOS ANGELES,2026,CA-44,18343.89
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,55002.0
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,113.5
"AERO-ELECTRIC CONNECTOR, INC.",LOS ANGELES,2026,CA-43,3942.63
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,183.23
WEST SPACE TECHNOLOGY INC.,SAN DIEGO,2026,CA-49,7999.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1066.12
"INSERTS & KITS, INC.",ORANGE,2026,CA-46,50.0
US FOODS INC,LOS ANGELES,2026,CA-38,5222.59
KAVLICO CORPORATION,VENTURA,2026,CA-26,-550.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,180.24
"FIRSTCALL OFFICE SOLUTIONS, INC.",LOS ANGELES,2026,CA-34,96.85
OAKRIDGE DYNAMICS LLC,LOS ANGELES,2026,CA-36,455.0
US FOODS INC,LOS ANGELES,2026,CA-38,2867.17
SEQUOIA DEFENSE LLC,SANTA BARBARA,2026,CA-24,11120.4
"MATTERHACKERS, INC.",ORANGE,2026,CA-40,71.26
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,11868.0
DEVLON ENTERPRISES INC,SAN DIEGO,2026,CA-51,6965.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1968.68
"DAGGETT AVIATION, INC",SAN BERNARDINO,2026,CA-23,413.01
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,8244.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,505.17
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,937.04
"HOLLANDIA DAIRY, INC",SAN DIEGO,2026,CA-50,49.5
"USFI, INC.",LOS ANGELES,2026,CA-44,3062.91
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,327.41
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,737.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1077.07
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,207.38
"PELICAN PRODUCTS, INC.",LOS ANGELES,2026,CA-36,1821.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1885.5
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,989.51
HYDRO-AIRE AEROSPACE CORP,LOS ANGELES,2026,CA-30,3120.0
US FOODS INC,LOS ANGELES,2026,CA-38,268.68
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,952.8
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1879.57
OAKRIDGE DYNAMICS LLC,LOS ANGELES,2026,CA-36,272.0
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,1089.6
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,435.48
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,394.72
"MERRIMAC PETROLEUM, INC",LOS ANGELES,2026,CA-42,13998.85
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,943.81
"FEDERAL CUSTOM CABLE, LLC",ORANGE,2026,CA-47,2770.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2724.91
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,386.97
"ADVANCED SCIENTIFIC CONCEPTS, LLC",SANTA BARBARA,2026,CA-24,0.0
"ALLAN AIRCRAFT SUPPLY CO., LLC",LOS ANGELES,2026,CA-29,3053.85
"STANDARD AERO PARTS, INC",VENTURA,2026,CA-26,1424.64
WEBCOR CONSTRUCTION LP,ALAMEDA,2026,CA-12,0.0
T.P.S. AVIATION INC,ALAMEDA,2026,CA-14,0.0
VACCO INDUSTRIES,LOS ANGELES,2026,CA-31,311584.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,185.25
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1865.1
"SIMI COMPONENTS, INC.",VENTURA,2026,CA-26,3520.0
"FDH DEFENSE AFTERMARKET, LLC",LOS ANGELES,2026,CA-42,720.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,147.89
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2026,CA-33,818.56
US FOODS INC,LOS ANGELES,2026,CA-38,6635.66
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,805.8
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,561.39
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,429.25
US FOODS INC,LOS ANGELES,2026,CA-38,1501.6
ACC3 INTERNATIONAL INCORPORATED,SAN DIEGO,2026,CA-51,161820.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1989.65
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,275.11
AC LOPEZ CONSTRUCTION INC,ORANGE,2026,CA-49,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,397.34
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,-758886.4
WEST SPACE TECHNOLOGY INC.,SAN DIEGO,2026,CA-49,2616.0
"AEROMETALS, INC.",EL DORADO,2026,CA-05,117764.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,475.92
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,-2284.75
DLA AEROSPACE LLC,LOS ANGELES,2026,CA-32,30712.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2221.42
"ISMILE DENTAL PRODUCTS, INC.",SACRAMENTO,2026,CA-06,59.0
"LEGACY AIRCRAFT SERVICES, INC",VENTURA,2026,CA-26,22000.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1294.83
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,0.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,307.38
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,921.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,777.41
OAKRIDGE DYNAMICS LLC,LOS ANGELES,2026,CA-36,870.0
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",SAN DIEGO,2026,CA-50,200000.0
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,1196.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1425.51
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2026,CA-06,245.93
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,552.18
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1038.76
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,529.9
"USFI, INC.",LOS ANGELES,2026,CA-44,1861.89
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,311.44
NORTHSTAR DISTRIBUTORS INC.,SAN DIEGO,2026,CA-50,1025.6
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,309.26
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,362.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,326.2
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2026,CA-32,56450.0
GRISWOLD INDUSTRIES,ORANGE,2026,CA-47,9179.24
VIASAT INC,SAN DIEGO,2026,CA-49,8000.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,4500.05
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,204.8
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,251.34
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,517.48
"PINNACLE PETROLEUM, INC.",ORANGE,2026,CA-47,6322.32
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1481.82
TECHNIC SPHERE,ORANGE,2026,CA-46,-56970.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2176.34
CAMBRO MANUFACTURING COMPANY,ORANGE,2026,CA-47,290.01
"FDH AERO, LLC",LOS ANGELES,2026,CA-42,-1872.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,970.49
"SOGEN COMPANY, INC.",ALAMEDA,2026,CA-14,16542.4
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,10350.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,493.1
"A & S SKILL MACHINISTS, INC.",LOS ANGELES,2026,CA-44,0.0
DC PRECISION LLC,ORANGE,2026,CA-46,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,9736.52
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,482.72
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,1656.3
"VESTIS SERVICES, LLC",LOS ANGELES,2026,CA-30,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,883.36
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1207.86
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2026,CA-33,433.22
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,859.45
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,679.17
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,6536.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,652.68
DC PRECISION LLC,ORANGE,2026,CA-46,12653.19
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2732.88
"LINMARR ASSOCIATES, INC.",ORANGE,2026,CA-47,-7136.48
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1471.25
C U ENTERPRISES LTD,SANTA BARBARA,2026,CA-24,1373.0
"ARIZONA AERO FASTENERS, INC",VENTURA,2026,CA-26,8950.11
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,17971.8
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,186.32
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,4077.8
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,729.0
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,73890.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,283.32
US FOODS INC,LOS ANGELES,2026,CA-38,1684.09
"TECOLOTE RESEARCH, INC.",SANTA BARBARA,2026,CA-24,1059155.57
"HOLLANDIA DAIRY, INC",SAN DIEGO,2026,CA-50,863.9
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,293.79
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,630.1
B & H INTERNATIONAL LLC,KERN,2026,CA-20,133875.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2170.44
