recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
MCKESSON CORPORATION,,2008,CA-90,12737.0
MCKESSON CORPORATION,,2008,CA-90,9709.0
"AIR-TRAK, INC.",SAN DIEGO,2008,CA-50,81000.0
US FOODS INC,,2008,CA-49,24659.0
"DUKES, INC.",LOS ANGELES,2008,CA-32,15778.0
SUNSTONE HOTEL PROPERTIES INC,VENTURA,2008,CA-26,16999.0
"FEDEX FREIGHT WEST, INC",,2008,CA-90,4000.0
FAR WEST TECHNOLOGY INC,SANTA BARBARA,2008,CA-24,4651.0
"ACCUSOURCE OPERATIONS, INC.",,2008,CA-14,375.0
"NOBEL BIOCARE USA, LLC",,2008,CA-40,-1052.85
TM INDUSTRIES INC,SANTA CLARA,2008,CA-17,13181.0
AMRON INTERNATIONAL INC,,2008,CA-49,2986.0
"PROFESSIONAL APPEARANCES, INC",VENTURA,2008,CA-26,429.8
JOCSON'S AUTO BODY & PAINT INC,SAN DIEGO,2008,CA-52,0.0
"ANACAPA MICRO PRODUCTS, INC.",VENTURA,2008,CA-24,724.0
INTERNATIONAL SURFACE PREPARATION GROUP (TEXAS) INCORPORATED,LOS ANGELES,2008,CA-44,5000.0
"BLUE CHIP INVENTORY SERVICE, INC",LOS ANGELES,2008,CA-32,4478.0
MCKESSON CORPORATION,,2008,CA-90,55575.0
"KNURR, INC",LOS ANGELES,2008,CA-32,0.0
MCKESSON CORPORATION,,2008,CA-90,2590.0
KING NUTRONICS CORPORATION,LOS ANGELES,2008,CA-32,18504.0
"LCI OFFICE PRODUCTS, INC.",MARIN,2008,CA-02,7000.0
MCKESSON CORPORATION,,2008,CA-90,44102.0
US FOODS INC,,2008,CA-49,46293.0
US FOODS INC,,2008,CA-49,7928.0
OAKLEY INC,,2008,CA-90,0.0
PARKER-HANNIFIN CORPORATION,,2008,CA-47,0.0
"USFI, INC.",,2008,CA-43,5952.0
US FOODS INC,,2008,CA-49,12286.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,8587.0
"DICON FIBEROPTICS, INC",,2008,CA-08,-13.0
"BASIC CHEMICAL SOLUTIONS, LLC",LOS ANGELES,2008,CA-38,0.0
"ORACLE USA, INC.",,2008,CA-15,0.0
PENTEON LLC,,2008,CA-36,0.0
MICROSEMI FREQUENCY AND TIME CORP,,2008,CA-90,-1149.81
RIX INDUSTRIES,,2008,CA-08,0.0
UNIVERSITY OF SOUTHERN CALIFORNIA,,2008,CA-90,0.0
OUT OF THE FOG RESEARCH LLC,SAN FRANCISCO,2008,CA-11,69998.28
VIASAT INC,,2008,CA-49,0.0
"LEIDOS, INC.",,2008,CA-90,286000.0
GKN AEROSPACE CHEM-TRONICS INC,SAN DIEGO,2008,CA-51,205000.0
DAVIS RONALD (6320),,2008,CA-08,29112.0
"AGILENT TECHNOLOGIES, INC.",CONTRA COSTA,2008,CA-10,15894.0
CAMAR AIRCRAFT PARTS CO.,VENTURA,2008,CA-26,5000.0
T.P.S. AVIATION INC,ALAMEDA,2008,CA-14,103.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2008,CA-27,420.0
"GILLEM, MARK",ALAMEDA,2008,CA-12,48500.0
"HIT SOFTWARE, INC.",,2008,CA-90,1200.0
"STERO, A DIVISION OF ILLINOIS TOOL WORKS INC.",,2008,CA-02,22366.0
"FLAME ENTERPRISES, INC.",,2008,CA-32,3569.0
DZS INC.,,2008,CA-12,0.0
PRIDE INDUSTRIES,,2008,CA-03,1000000.0
BERGEN BRUNSWIG DRUG COMPANY,ORANGE,2008,CA-46,11664.0
"MARRS SERVICES, INC.",,2008,,0.0
"HOIST FITNESS SYSTEMS, INC.",,2008,CA-90,0.0
US FOODS INC,,2008,CA-49,10747.0
"ABC EQUIPMENT RENTAL, LLC",LOS ANGELES,2008,CA-36,2640.0
"MODERN DATA PRODUCTS, INC.",,2008,CA-90,4298.85
"LEIDOS, INC.",,2008,CA-90,100000.0
US FOODS INC,,2008,CA-49,9735.0
DUPLAN INDUSTRIES,SAN DIEGO,2008,CA-50,4870.0
"NEW TECH SOLUTIONS, INC.",,2008,CA-90,1918.0
REPUBLIC BRASS SALES INC.,SAN DIEGO,2008,CA-51,218.0
OUTSOURCE LTD,RIVERSIDE,2008,CA-48,315.7
ABERDEEN LLC,,2008,CA-38,5492.0
HANKERSON CLEANING SERVICE,,2008,CA-13,22601.0
US FOODS INC,,2008,CA-49,9041.0
"DWAYNE NASH INDUSTRIES, INC.",,2008,CA-03,-15813.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,0.0
"EXCLUSIVE TENT RENTALS, INC",,2008,CA-31,18000.0
PARSONS GOVERNMENT SERVICES INC.,,2008,CA-28,0.0
"FRASER'S BOILER SERVICE, INC.",SAN DIEGO,2008,CA-52,603957.0
"AUSGAR TECHNOLOGIES, INC.",,2008,CA-48,0.0
PELICAN ROPE WORKS,ORANGE,2008,CA-46,3152.0
MCKESSON CORPORATION,,2008,CA-90,82058.0
PLANTRONICS INC.,,2008,CA-19,0.0
PAGE MEDICAL EQUIPMENT AND SUPPLIES INC.,KERN,2008,CA-20,0.0
"NEXTEL OF CALIFORNIA, INC.",CONTRA COSTA,2008,CA-10,77937.0
MCKESSON CORPORATION,,2008,CA-90,2913.0
HARTWELL CORPORATION,,2008,CA-90,5722.0
"TELEDYNE RD INSTRUMENTS, INC.",SAN DIEGO,2008,CA-48,3124.0
"FEDERAL PRISON INDUSTRIES, INC",SANTA BARBARA,2008,CA-24,4295.7
MCKESSON CORPORATION,,2008,CA-90,67630.0
"NEXTEL OF CALIFORNIA, INC.",CONTRA COSTA,2008,CA-10,94095.0
"AMERITAC, INC.",,2008,CA-10,100000.0
"PELICAN PRODUCTS, INC.",,2008,CA-90,4493.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",,2008,CA-41,20728.0
"ACCURATE ENGINEERING INTEGRATED CONSTRUCTION SERVICES, INC.",,2008,CA-90,0.0
LEACH INTERNATIONAL CORPORATION,ORANGE,2008,CA-45,153500.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,10821.0
DRESSER RAND COMPANY (7619),,2008,CA-52,0.0
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2008,CA-17,2930.0
"US FOODS, INC",,2008,CA-14,6834.0
COAST PRODUCE COMPANY,,2008,CA-90,4805.0
US FOODS INC,,2008,CA-49,4894.0
"USFI, INC.",,2008,CA-43,2714.0
BLUE TECH INC.,,2008,CA-90,28411.2
PARKER HANNIFIN CUSTOMER SUPPO,ORANGE,2008,CA-47,48867.8
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2008,CA-29,10000.0
LN CURTIS & SONS,ALAMEDA,2008,CA-12,27989.0
GILBANE FEDERAL,,2008,CA-10,-1487.0
"ALTIUM, INC.",SAN DIEGO,2008,CA-49,8110.0
"LEIDOS, INC.",,2008,CA-90,3255602.43
NORTONLIFELOCK INC.,SANTA CLARA,2008,CA-17,15710.0
"WIND RIVER SYSTEMS, INC.",ALAMEDA,2008,CA-12,51168.0
"ALLEN ENGINEERING CONTRACTOR, INC.",,2008,CA-33,365000.0
"FEDERAL PRISON INDUSTRIES, INC",ALAMEDA,2008,CA-10,9451.74
"ORACLE USA, INC.",SAN MATEO,2008,CA-15,12139.0
R & H INDUSTRIES,LOS ANGELES,2008,CA-34,0.0
"TRI COUNTY TOOL, INC.",VENTURA,2008,CA-24,5445.0
"TRI COUNTY TOOL, INC.",VENTURA,2008,CA-24,1050.0
MISSION SYSTEMS DAVENPORT INC.,LOS ANGELES,2008,CA-31,1250.0
METCO ENGINEERING CORP,ORANGE,2008,CA-45,6385.0
"LEIDOS, INC.",,2008,CA-90,0.0
"VISTA INDUSTRIAL PRODUCTS, INC.",SAN DIEGO,2008,CA-49,373779.0
G. C. MICRO CORPORATION,,2008,CA-02,4145.0
"PACIFIC DATACOM SYSTEMS, INC",,2008,CA-49,-1221.0
METCO ENGINEERING CORP,ORANGE,2008,CA-45,0.0
DUPLAN INDUSTRIES,SAN DIEGO,2008,CA-50,4260.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,3609.0
ELMORE PRODUCTS INC,,2008,CA-35,0.0
ELECTRO RENT CORPORATION,,2008,CA-90,904.0
"LEIDOS, INC.",,2008,CA-90,0.0
"AERO-ELECTRIC CONNECTOR, INC.",LOS ANGELES,2008,CA-90,10811.0
"LEIDOS, INC.",,2008,CA-90,-385986.0
"EDO RECONNAISSANCE AND SURVEILLANCE SYSTEMS, INC.",,2008,CA-90,8165.0
EATON AEROSPACE LLC,,2008,CA-90,0.0
"COBHAM EXETER, INC.",ORANGE,2008,CA-47,23072.0
VACCO INDUSTRIES,LOS ANGELES,2008,CA-31,6720.0
PHILADELPHIA GEAR CORPORATION,LOS ANGELES,2008,CA-44,12238.0
"METROLASER, INCORPORATED",,2008,CA-47,263935.0
APPLIED SPECIALTIES INC. OF CALIFORNIA,SANTA CLARA,2008,CA-16,22670.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2008,CA-47,7680.0
BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.,SAN DIEGO,2008,CA-50,1929.0
"PRI/CADENCE, A CONSTRUCTION JV",SAN DIEGO,2008,CA-51,94911.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2008,CA-27,4707.0
"SENTINEL CONTRACTORS, LLC",,2008,CA-90,0.0
ANRITSU COMPANY,SANTA CLARA,2008,CA-18,4300.0
AMERICAN STATES UTILITY SERVICES INC,ORANGE,2008,CA-47,264070.81
"PATTEN ENERGY ENTERPRISES, INC",,2008,CA-90,5135.24
"L3HARRIS TECHNOLOGIES, INC",,2008,CA-90,3126.0
"TELEDYNE RISI, INC.",SAN JOAQUIN,2008,CA-09,39302.0
MCKESSON CORPORATION,,2008,CA-90,7137.0
FALCONWOOD,,2008,CA-90,4979517.0
WESCO AIRCRAFT HARDWARE CORP.,,2008,CA-90,7668.0
"BG SYSTEMS, INC",SANTA CLARA,2008,CA-16,0.0
FXC CORPORATION,ORANGE,2008,CA-46,10156.8
ACADEMY FACILITIES MANAGEMENT,LOS ANGELES,2008,CA-36,33000.0
"ADVANCED MEDICAL OPTICS, INC.",ORANGE,2008,CA-46,0.0
MCKESSON CORPORATION,,2008,CA-90,74595.0
"EPSILON SYSTEMS SOLUTIONS, INC.",SAN DIEGO,2008,CA-51,34890.94
SOLUTE,,2008,CA-90,0.0
"AERO-ELECTRIC CONNECTOR, INC.",LOS ANGELES,2008,CA-90,3856.0
"US FOODS, INC",,2008,CA-14,3325.0
US FOODS INC,,2008,CA-38,7703.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,6423.0
"USFI, INC.",,2008,CA-43,5445.0
"FALCON FUELS, INC.",,2008,CA-44,5195.74
SAVI TECHNOLOGY INCORPORATED,,2008,CA-17,0.0
"3-D ENGINEERING, CORP.",RIVERSIDE,2008,CA-48,0.0
UNITEK COMPUTER STORES INC,LOS ANGELES,2008,CA-32,3900.0
"STEARNS, CONRAD AND SCHMIDT, CONSULTING ENGINEERS, INC.",LOS ANGELES,2008,CA-42,0.0
MCKESSON CORPORATION,,2008,CA-90,28257.0
MCKESSON CORPORATION,,2008,CA-90,44776.0
LOCKHEED MARTIN CORP,SANTA CLARA,2008,CA-17,14197006.0
"LUBERSKI, INC",ORANGE,2008,CA-46,823385.64
THE TITAN CORPORATION,,2008,CA-90,367702.0
WASHINGTON VEGETABLE COMPANY,,2008,CA-90,12483.0
"ORODAY, INC.",,2008,CA-26,0.0
BURLESON CONSULTING INCORPORATED,,2008,CA-90,60000.0
IPI CONSTRUCTION,LOS ANGELES,2008,CA-29,91568.0
"ELECTRO-NUMERICS, INC.",RIVERSIDE,2008,CA-48,3355.0
"ALAMAR CONSTRUCTION, INC",MARIN,2008,CA-02,-364.0
JAMES FURULI INVESTMENT CO INC,SONOMA,2008,CA-02,10072.0
MCKESSON CORPORATION,,2008,CA-90,188860.0
VISIBLE DISPLAY CORPORATION,,2008,CA-03,0.0
"CABLE LINKS CONSTRUCTION GROUP, INC.",FRESNO,2008,CA-21,258000.0
MCKESSON CORPORATION,,2008,CA-90,250385.0
UNITED AERONAUTICAL CORPORATION,LOS ANGELES,2008,CA-29,4695.0
"CWF, INC",,2008,CA-31,1248.0
"TELEDYNE SCIENTIFIC & IMAGING, LLC",,2008,CA-26,0.0
ITSI PARSONS DESIGN BUILD PLUS JV,,2008,CA-10,323213.48
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2008,CA-10,5250.0
"WILLIAM E KILBY TRUST, THE",LOS ANGELES,2008,CA-30,2800.0
"FLAME ENTERPRISES, INC.",,2008,CA-32,3337.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,9275.0
JONATHAN ENGINEERED SOLUTIONS CORP.,ORANGE,2008,CA-47,11977.7
TRANSYSTEMS CORPORATION,,2008,CA-12,0.0
VANTAGE ASSOCIATES INC.,LOS ANGELES,2008,CA-43,38008.0
HARTWELL CORPORATION,,2008,CA-90,18250.0
"RU ENTERPRISES, INC",VENTURA,2008,CA-26,2745.0
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2008,CA-32,12865.0
MEGGITT NORTH HOLLYWOOD INC,LOS ANGELES,2008,CA-29,227679.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2008,CA-32,615800.0
"HENWAY, INC",KERN,2008,CA-20,3680.0
M.S. AEROSPACE INC.,LOS ANGELES,2008,CA-29,9407.0
"MASTER RESEARCH & MANUFACTURING, INC.",LOS ANGELES,2008,CA-38,95000.0
D.L.J. PRODUCE INC.,,2008,CA-90,22542.0
HIGLEY INCORPORATED,ALAMEDA,2008,CA-02,12369.0
SYSTEMS ANALYSIS & INTEGRATION INC,SAN DIEGO,2008,CA-51,0.0
MCMASTER-CARR SUPPLY CO,LOS ANGELES,2008,CA-38,9.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2008,CA-09,6949.0
"AIRCRAFT HINGE, INC.",LOS ANGELES,2008,CA-27,2768.0
RADCAL CORPORATION AN M D H COMPANY,LOS ANGELES,2008,CA-31,10760.0
NETLINK LLC,,2008,CA-90,0.0
AMRON INTERNATIONAL INC,SAN DIEGO,2008,CA-49,6729.0
"SANBERG GROUP, INC., THE",,2008,CA-38,33000.0
"WEST COAST BUSINESS PRODUCTS, INC.",,2008,CA-32,4196.0
"PELICAN PRODUCTS, INC.",LOS ANGELES,2008,CA-36,4945.0
TRI-TECH METALS INC,SAN BERNARDINO,2008,CA-35,0.0
"THERMAL STRUCTURES, INC",RIVERSIDE,2008,CA-90,0.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2008,CA-29,238409.0
TONY'S FINE FOODS,YOLO,2008,CA-07,16850.34
RIX INDUSTRIES,SOLANO,2008,CA-08,0.0
"COAST/ADVANCED CHIP MAGNETICS, INC.",,2008,CA-90,2542.0
"ZLB BIOPLASMA, INC.",,2008,CA-30,0.0
PRO PETROLEUM INCORPORATED,,2008,CA-40,581582.65
"B. & E. MANUFACTURING CO., INC.",ORANGE,2008,CA-45,13662.0
CEPHEID,SANTA CLARA,2008,CA-17,478334.29
ARROWHEAD PRODUCTS CORP,,2008,CA-45,4572.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-90,0.0
OPTO 22,,2008,CA-48,525.0
"NORSTAN ELECTRONICS, INC",,2008,CA-46,2692.0
WESTERN UNIVERSITY OF HEALTH SCIENCES,LOS ANGELES,2008,CA-35,13617.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,29691.39
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,11857.0
"BATTERY SPECIALTIES, INC.",,2008,CA-47,109296.0
INTERLOG CORPORATION,ORANGE,2008,CA-46,37500.0
ALL METALS ENGINEERING,,2008,CA-47,5177.0
"LEIDOS, INC.",,2008,CA-90,0.0
"MEGGITT (NORTH HOLLYWOOD), INC.",,2008,CA-41,99556.0
S P AIRPARTS,LOS ANGELES,2008,CA-29,3445.0
"AGILENT TECHNOLOGIES, INC.",SANTA CLARA,2008,CA-17,54573.62
"AUSGAR TECHNOLOGIES, INC.",,2008,CA-48,0.0
"UNDERSEA SYSTEMS INTERNATIONAL, INC.",ORANGE,2008,CA-46,13940.0
"BABCOCK LABORATORIES, INC.",RIVERSIDE,2008,CA-39,0.0
"TECHNICAL COMMUNITIES, INC.",,2008,CA-15,0.0
"AMERICAN BUILDING AUTOMATION, INC.",,2008,CA-24,-1.0
"LEIDOS, INC.",,2008,CA-90,0.0
BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.,,2008,CA-90,0.0
MICROGENICS CORPORATION,ALAMEDA,2008,CA-17,0.0
DIAMOND SYSTEMS CORP,ALAMEDA,2008,CA-17,11300.0
"MARVIN ENGINEERING CO, INC",LOS ANGELES,2008,CA-43,754572.0
"PHOTON RESEARCH ASSOCIATES, INC.",SAN DIEGO,2008,CA-90,200000.0
EATON CORPORATION,ORANGE,2008,CA-46,101244.08
TESTEQUITY INC,,2008,CA-26,10610.0
"MISSION TECHNOLOGY GROUP, INC.",,2008,CA-90,6004.0
"JUNO TECHNOLOGIES, LLC",,2008,CA-50,12324.0
CLARY CORP,,2008,CA-31,19290.0
WECO INC.,PLACER,2008,CA-03,28695.0
"ARCTURUS UAV, INC",,2008,CA-90,48000.0
CALIFORNIA DEPARTMENT OF FISH & WILDLIFE,SACRAMENTO,2008,CA-06,1132591.0
"PELICAN PRODUCTS, INC.",LOS ANGELES,2008,CA-36,2840.0
BERGEN BRUNSWIG DRUG COMPANY,,2008,CA-90,2636.0
"AVIBANK MFG., INC.",,2008,CA-29,4603.0
"INFORMATION MANAGEMENT RESOURCES, INC.",,2008,CA-47,493969.83
"YYK ENTERPRISES OPERATIONS, LLC",,2008,CA-12,1111.0
MILLER MARINE,,2008,CA-52,83809.0
"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",,2008,CA-90,6740.0
"K & S DESIGN CONSTRUCTION, INC.",ORANGE,2008,CA-45,0.0
WESTERN HEATING AIR CONDITIONING & PLUMBING,LOS ANGELES,2008,CA-42,8695.0
MCKESSON CORPORATION,,2008,CA-90,57043.0
WESCO AIRCRAFT HARDWARE CORP.,,2008,CA-90,6998.0
MCKESSON CORPORATION,,2008,CA-90,3798.0
"SOUTHERN CALIFORNIA CONTRACTORS, INC.",,2008,,3200.0
"ASR FOOD DISTRIBUTORS, INC.",,2008,CA-90,8511.0
"CHICO PRODUCE, INC.",,2008,CA-01,2569.0
MISSION SYSTEMS DAVENPORT INC.,LOS ANGELES,2008,CA-31,-50.0
"VISUAL CONCEPTS, LLC",VENTURA,2008,CA-26,964.0
"ALL BUSINESS MACHINES, INC.",SACRAMENTO,2008,CA-07,0.0
"RHINE AIR, INC",SAN DIEGO,2008,CA-48,4493.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-90,1774628.0
"S.O. TECH/SPECIAL OPERATIONS TECHNOLOGIES, INC.",,2008,CA-44,46990.0
EMERSON COMPANY,LOS ANGELES,2008,CA-36,6840.0
ARGON OFFICE SUPPLIES,SAN FRANCISCO,2008,CA-11,3335.0
"LUKE CREWS, INC.",,2008,CA-90,0.0
US FOODS INC,,2008,CA-38,23234.0
"US FOODS, INC",,2008,CA-14,3259.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2008,CA-44,23017013.0
"ORBIT COMMUNICATION SYSTEMS, INC.",,2008,CA-90,82500.0
CLARIANT CORP,,2008,CA-33,5785.0
"NAVCOM DEFENSE ELECTRONICS, INC.",LOS ANGELES,2008,CA-31,8515.0
NORTONLIFELOCK INC.,,2008,CA-17,4603.27
PSSC LABS,,2008,CA-40,168869.0
BERGEN BRUNSWIG DRUG COMPANY,ORANGE,2008,CA-46,20880.0
SECUR-SERV INC,,2008,CA-47,10250.0
"FIDELITY CONTRACT FLOORING, LLC",SAN DIEGO,2008,CA-49,12101.45
MILITARY AIRCRAFT PARTS,SACRAMENTO,2008,CA-06,3773.0
MILITARY AIRCRAFT PARTS,SACRAMENTO,2008,CA-06,9805.0
"RU ENTERPRISES, INC",VENTURA,2008,CA-26,2595.0
WILLIAMS AEROSPACE & MANUFACTURING INC.,,2008,CA-51,6600.0
"AEROMETALS, INC.",EL DORADO,2008,CA-05,36962.0
SENIOR OPERATIONS LLC,LOS ANGELES,2008,CA-30,18932.0
"MTM CONSTRUCTION, INC.",LOS ANGELES,2008,CA-31,181194.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2008,CA-27,0.0
"BECKMAN COULTER, INC",ORANGE,2008,CA-40,5442.0
"ORGANIZATIONAL PERFORMANCE SYSTEMS, INC.",SANTA CLARA,2008,CA-16,0.0
HYDRAFLOW,ORANGE,2008,CA-90,11020.0
JACOBS ENGINEERING GROUP INC,LOS ANGELES,2008,CA-28,14802.0
INDUSTRIAL TECTONICS BEARINGS CORPORATION,LOS ANGELES,2008,CA-44,433324.0
"MINTRONIX, INC.",VENTURA,2008,CA-26,10956.0
VIRAGE LOGIC CORPORATION,ALAMEDA,2008,CA-17,600000.0
"V J ENGINEERING, INC.",ORANGE,2008,CA-45,5070.0
HK AEROSPACE KIRKHILL AIRCRAFT PARTS COMPANY,LOS ANGELES,2008,CA-30,3200.0
"FEDERAL PRISON INDUSTRIES, INC",,2008,CA-24,-250.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,35465.0
HYPERCOMP INC,,2008,CA-26,0.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2008,CA-42,0.0
"AIRBORNE TECHNOLOGIES, INC.",VENTURA,2008,CA-26,9758.0
STAAR SURGICAL CO,LOS ANGELES,2008,CA-31,21625.0
SECUR-SERV INC,ORANGE,2008,CA-47,-6180.0
"DONALDSON COMPANY, INC.",,2008,CA-90,12136.0
MCKESSON CORPORATION,,2008,CA-90,36997.0
"UNIVERSAL STEEL FABRICATION, INC.",SAN DIEGO,2008,CA-52,5278.5
"WESCAM USA, INC.",,2008,CA-90,870260.0
"AEROMETALS, INC.",EL DORADO,2008,CA-05,54188.0
MCKESSON CORPORATION,,2008,CA-90,43924.0
"PELICAN PRODUCTS, INC.",LOS ANGELES,2008,CA-36,2636.0
BERGEN BRUNSWIG DRUG COMPANY,ORANGE,2008,CA-46,10757.0
HOWMET GLOBAL FASTENING SYSTEMS INC,,2008,CA-26,8984.0
STANDARD WIRE & CABLE CO.,,2008,CA-43,5720.0
"NELSON AERO SPACE, INC.",,2008,CA-29,5859.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2008,CA-29,85448.0
ARGO-TECH CORPORATION COSTA MESA,ORANGE,2008,CA-47,14539.0
IXI TECHNOLOGY INC,ORANGE,2008,CA-40,14445.0
WSP USA ENVIRONMENT & INFRASTRUCTURE INC.,,2008,CA-90,0.0
"MARVIN ENGINEERING CO, INC",,2008,CA-43,7665.0
MCKESSON CORPORATION,,2008,CA-90,88371.0
"BUNZL DISTRIBUTION CALIFORNIA, LLC",,2008,CA-46,0.0
WESCO AIRCRAFT HARDWARE CORP.,,2008,CA-90,3662.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,10170.0
"LEIDOS, INC.",,2008,CA-90,-11000.0
THE BOEING COMPANY,ORANGE,2008,CA-47,10000.0
"EXPANSYS, INC.",,2008,CA-32,0.0
"PO BOB'S METALS, INC.",LOS ANGELES,2008,CA-42,4213.0
BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.,,2008,CA-90,0.0
"CLEMONS ELECTRIC, INC.",ORANGE,2008,CA-40,177700.0
CXR LARUS CORPORATION,SANTA CLARA,2008,CA-17,45780.0
APPLE INC,,2008,CA-17,3695.8
NORTONLIFELOCK INC.,SANTA CLARA,2008,CA-17,249576.84
IMPERIAL COMPUTER CORPORATION,LOS ANGELES,2008,CA-28,2950.0
"CALIFASHIONS MANUFACTURING, INC.",SAN FRANCISCO,2008,CA-11,38824.0
PARSONS GOVERNMENT SERVICES INC,,2008,CA-40,1223000.0
"ADVANCED THERMAL PRODUCTS, INC.",ORANGE,2008,CA-47,10647.0
DYNAMIC SYSTEMS INC,LOS ANGELES,2008,CA-43,1851.58
NORTONLIFELOCK INC.,,2008,CA-17,110885.0
PARAGON INDUSTRIAL APPLICATIONS,SAN LUIS OBISPO,2008,CA-19,152953.0
"USFI, INC.",,2008,CA-43,15530.0
"DUCOMMUN LABARGE TECHNOLOGIES, INC",LOS ANGELES,2008,CA-44,24790.0
J2 CLOUD SERVICES LLC,LOS ANGELES,2008,CA-30,4680.0
ACTION EMBROIDERY CORP,SAN BERNARDINO,2008,CA-35,13875.0
BERGEN BRUNSWIG DRUG COMPANY,,2008,CA-90,2734.0
GENTEX CORP,,2008,CA-90,11068.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-90,20850.0
MICROSEMI FREQUENCY AND TIME CORP,SANTA CLARA,2008,CA-17,17658.5
"BATTERY SPECIALTIES, INC.",ORANGE,2008,CA-47,1512.0
"ROYAL ARMS INTERNATIONAL, INC.",,2008,CA-32,0.0
"LEIDOS, INC.",,2008,CA-90,0.0
"MERCURY DEFENSE SYSTEMS, INC.",,2008,CA-90,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2008,CA-44,0.0
US FOODS INC,,2008,CA-49,4367.0
MISSION RESEARCH CORPORATION,,2008,CA-24,100000.0
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,,2008,CA-90,0.0
"DATRON WORLD COMMUNICATIONS, INC.",,2008,CA-49,0.0
"ROCKWELL AUTOMATION, INC",,2008,CA-26,0.0
LOCKHEED MARTIN CORP,SANTA CLARA,2008,CA-17,0.0
SHUR-LOK CORPORATION,,2008,CA-47,2875.0
"APM, LLC",ORANGE,2008,CA-40,450.0
"TELEDYNE, INC",,2008,CA-90,0.0
BLAYLOCK ENGINEERING GROUP,SAN DIEGO,2008,CA-90,1504791.0
"ECO & ASSOCIATES, INC.",,2008,CA-90,0.0
"LEIDOS, INC.",,2008,CA-90,-119.33
"ABC EQUIPMENT RENTAL, LLC",,2008,CA-36,0.0
"FIREHOUSE MEDICAL, INC.",ORANGE,2008,CA-40,0.0
"LEIDOS, INC.",,2008,CA-90,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2008,CA-90,-1800000.0
JACOBS ENGINEERING GROUP INC,LOS ANGELES,2008,CA-28,1750754.0
"BOSCH SECURITY SYSTEMS, INC",LOS ANGELES,2008,CA-30,20636.0
"LEIDOS, INC.",,2008,CA-90,0.0
"NEXTEL OF CALIFORNIA, INC.",,2008,CA-10,-196000.0
SECUR-SERV INC,ORANGE,2008,CA-47,6848.27
SAN DIEGO STATE UNIVERSITY FOUNDATION,,2008,CA-90,168074.0
"ACCREDITING COMMISSION FOR COMMUNITY AND JUNIOR COLLEGES, WESTERN ASSOCIATION OF SCHOOLS AND COLLEGES",,2008,CA-02,0.0
MCELDERRY'S TAX SERVICE,,2008,CA-90,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,,2008,CA-90,425762.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",,2008,CA-41,226922.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",,2008,CA-41,6470.0
"NEW TECH SOLUTIONS, INC.",,2008,CA-90,0.0
