recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
MCKESSON CORPORATION,YOLO,2020,CA-07,3636.04
MCKESSON CORPORATION,YOLO,2020,CA-07,393.22
MCKESSON CORPORATION,YOLO,2020,CA-07,22836.96
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2020,CA-09,12375.0
MCP COMPUTER PRODUCTS INC,SAN DIEGO,2020,CA-50,6152077.9
"MEG TECHNOLOGIES, INC.",ORANGE,2020,CA-47,227.88
NEXTSTEP TECHNOLOGY INC,SANTA CLARA,2020,CA-18,293800.24
T. SIMONS CO INC,SAN LUIS OBISPO,2020,CA-24,-104682.25
"SOUTHERN COUNTIES OIL CO., A CALIFORNIA LIMITED PARTNERSHIP",ORANGE,2020,CA-46,11294.07
"FALCON FUELS, INC.",LOS ANGELES,2020,CA-44,19702.24
"FALCON FUELS, INC.",LOS ANGELES,2020,CA-44,14909.63
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,-288.21
MCKESSON CORPORATION,YOLO,2020,CA-07,47068.45
MCKESSON CORPORATION,YOLO,2020,CA-07,36657.68
MCKESSON CORPORATION,YOLO,2020,CA-07,495.0
MCKESSON CORPORATION,YOLO,2020,CA-07,14862.98
MCKESSON CORPORATION,YOLO,2020,CA-07,30194.2
MCKESSON CORPORATION,YOLO,2020,CA-07,831.84
MCKESSON CORPORATION,YOLO,2020,CA-07,852948.81
MCKESSON CORPORATION,YOLO,2020,CA-07,5584.34
MCKESSON CORPORATION,YOLO,2020,CA-07,87.42
MCKESSON CORPORATION,YOLO,2020,CA-07,7958.71
MCKESSON CORPORATION,YOLO,2020,CA-07,289.1
MCKESSON CORPORATION,YOLO,2020,CA-07,79598.71
MCKESSON CORPORATION,YOLO,2020,CA-07,50287.08
MCKESSON CORPORATION,YOLO,2020,CA-07,7201.0
MCKESSON CORPORATION,YOLO,2020,CA-07,523.16
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,397.25
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,4988.24
VIASAT INC,SAN DIEGO,2020,CA-49,0.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2020,CA-32,3900.0
DEVLON ENTERPRISES INC,SAN DIEGO,2020,CA-51,7975.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2020,CA-27,2535.0
"AMERICAN TECHNICAL SERVICES, INC.",LOS ANGELES,2020,CA-32,110086.06
"ADVANTEDGE TECHNOLOGY, INC.",VENTURA,2020,CA-26,-19980.0
"INTEGRATED DATA SERVICES, LLC",LOS ANGELES,2020,CA-36,20180.84
"MIL COMPONENTS, LLC",SAN DIEGO,2020,CA-50,1295.2
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,3529.7
INDUS TECHNOLOGY INC,SAN DIEGO,2020,CA-50,-186728.43
VIZOCOM ICT LLC,SAN DIEGO,2020,CA-51,0.0
QRS CALIBRATIONS INC,RIVERSIDE,2020,CA-39,824.0
FORWARD SLOPE INC,SAN DIEGO,2020,CA-51,202462.0
VANTAGE ASSOCIATES INC,SAN DIEGO,2020,CA-52,0.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,525.68
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,4240.0
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2020,CA-50,1092.0
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,11900.0
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,420.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2020,CA-46,5212.0
VACCO INDUSTRIES,LOS ANGELES,2020,CA-31,8970.0
"JAKEN MEDICAL INC., A CALIFORNIA CORPORATION",SAN BERNARDINO,2020,CA-35,10295.88
LINQUEST CORPORATION,LOS ANGELES,2020,CA-37,170813.0
PACIFIC COAST SALES LLC,LOS ANGELES,2020,CA-26,619.85
"LINMARR ASSOCIATES, INC.",ORANGE,2020,CA-47,236160.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,561.62
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,621.48
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,5406.43
DANTE VALVE COMPANY,LOS ANGELES,2020,CA-42,3864.0
"PINNACLE PETROLEUM, INC.",ORANGE,2020,CA-47,29912.86
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2020,CA-45,15003.5
LANCAIR CORP.,SAN DIEGO,2020,CA-52,123.73
LANCAIR CORP.,SAN DIEGO,2020,CA-52,1117.13
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2020,CA-45,-118.58
"TECHNICAL COMMUNITIES, INC.",SAN MATEO,2020,CA-15,0.0
"PINNACLE PETROLEUM, INC.",ORANGE,2020,CA-47,0.0
SYSTEMS ENGINEERING SUPPORT CO.,SAN DIEGO,2020,CA-51,7370.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2020,CA-46,4810.0
GENERAL ATOMICS,SAN DIEGO,2020,CA-50,6495.75
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,-98305.98
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2020,CA-09,0.0
"MEGGITT (ORANGE COUNTY), INC.",ORANGE,2020,CA-47,0.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,-3076.48
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,-92.55
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,10515.23
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,34756.0
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,0.0
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2020,CA-32,13775.2
"PRODUCTS/TECHNIQUES, INC.",SAN BERNARDINO,2020,CA-33,176.4
"WAGNER HYDRAULIC EQUIPMENT COMPANY, INC.",LOS ANGELES,2020,CA-36,-13137.6
"B. & E. MANUFACTURING CO., INC.",ORANGE,2020,CA-45,0.0
"B. & E. MANUFACTURING CO., INC.",ORANGE,2020,CA-45,4509.18
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,0.0
"NICHOLS, ANNA L",VENTURA,2020,CA-26,5245.2
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2020,CA-52,142269.0
"OTAY MESA SALES, INC.",SAN DIEGO,2020,CA-52,10800.0
"MARINE GROUP BOAT WORKS, LLC",SAN DIEGO,2020,CA-52,20353.0
INTERNATIONAL TELEVISION CORPORATION,LOS ANGELES,2020,CA-44,0.0
RAYTHEON COMPANY,LOS ANGELES,2020,CA-36,108638.96
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,540449.1
INTERNATIONAL TELEVISION CORPORATION,LOS ANGELES,2020,CA-44,5706.75
GILBANE FEDERAL,CONTRA COSTA,2020,CA-10,64838.59
"SOGEN COMPANY, INC.",ALAMEDA,2020,CA-14,0.0
SUSTAINABLE FURNITURE INC,SACRAMENTO,2020,CA-07,203714.81
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,225.3
"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",ALAMEDA,2020,CA-17,-79230.25
AMRON INTERNATIONAL INC,SAN DIEGO,2020,CA-49,347.55
"SCIENTIFIC APPLICATIONS & RESEARCH ASSOCIATES, INC.",ORANGE,2020,CA-45,0.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,2781.99
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",RIVERSIDE,2020,CA-39,292.76
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,157.34
SAALEX CORP,VENTURA,2020,CA-26,-44.46
LINQUEST CORPORATION,LOS ANGELES,2020,CA-37,434832.76
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,492.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,3654.97
KLDL INC,SAN DIEGO,2020,CA-52,251.72
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,76.0
"FNH, INC",ALAMEDA,2020,CA-17,51727.24
"DAGGETT AVIATION, INC",SAN BERNARDINO,2020,CA-23,807.75
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,749.93
"DAGGETT AVIATION, INC",SAN BERNARDINO,2020,CA-23,390.74
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,2700.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,3610.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,371.61
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,275.0
"WILLKOM, INC.",SAN DIEGO,2020,CA-52,4268.16
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,52.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2020,CA-52,7550.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,126.8
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,211.4
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,180652.74
MDF TECHNOLOGIES INC,SAN DIEGO,2020,CA-49,855.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,4118.79
"SHORE SOLUTIONS, INC.",SAN DIEGO,2020,CA-52,1068.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,240.0
KLDL INC,SAN DIEGO,2020,CA-52,1000.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,42.75
KLDL INC,SAN DIEGO,2020,CA-52,3997.2
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,147.85
SORA POWER INC.,RIVERSIDE,2020,CA-41,5499.9
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,178.5
MW SERVICES INC,RIVERSIDE,2020,CA-48,42706.23
SPECTRUM SERVICES GROUP INC,SACRAMENTO,2020,CA-06,69417.6
BARTMEX PRECISION MACHINING,SANTA CLARA,2020,CA-17,7885.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,412.3
"ARMSTRONG PAINTING, INC",SAN JOAQUIN,2020,CA-09,6228.73
"PRODUCTS/TECHNIQUES, INC.",SAN BERNARDINO,2020,CA-33,2606.1
"ALLIANCE COATINGS, INC.",SAN DIEGO,2020,CA-48,262.0
RS HUGHES CO INC,SAN DIEGO,2020,CA-49,-2304.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,713.7
AHNTECH INC,SANTA CLARA,2020,CA-16,11141.47
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,72053.28
PARADIGM MECHANICAL CORP.,SAN DIEGO,2020,CA-51,0.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2020,CA-29,0.0
"ALLIANCE COATINGS, INC.",SAN DIEGO,2020,CA-48,264.0
METCO ENGINEERING CORP,ORANGE,2020,CA-46,1258.56
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,3470.19
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",SANTA BARBARA,2020,CA-24,0.0
"IBP CONSULTING, INC.",ORANGE,2020,CA-49,5250.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,4102.27
INTELLISENSE SYSTEMS INC,LOS ANGELES,2020,CA-43,0.0
SAALEX CORP,VENTURA,2020,CA-26,-387933.26
RAYTHEON COMPANY,SANTA BARBARA,2020,CA-24,0.0
SAALEX CORP,VENTURA,2020,CA-26,47250.0
METCO ENGINEERING CORP,ORANGE,2020,CA-46,920.64
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,2075.15
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2020,CA-31,221.55
FORWARD COMPONENTS INC,ORANGE,2020,CA-40,1685.9
LANCAIR CORP.,SAN DIEGO,2020,CA-52,771.56
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2020,CA-34,-271951.93
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,SAN DIEGO,2020,CA-50,71892.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,2283.84
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,2481.69
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,230.0
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,1604.08
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,1835.3
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,707.62
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,791.86
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,35.6
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,104.7
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,3840.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,-425.1
GRISWOLD INDUSTRIES,ORANGE,2020,CA-47,15923.6
JAMES FISHER,GLENN,2020,CA-01,492597.04
MALONEY-ODIN JV,MARIN,2020,CA-02,0.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2020,CA-06,6201.27
"SHORE SOLUTIONS, INC.",SAN DIEGO,2020,CA-52,2362.5
KLDL INC,SAN DIEGO,2020,CA-52,6966.5
"WATERFRONT EXCHANGE, LLC",SAN DIEGO,2020,CA-52,1244.11
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,34.5
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,75.6
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,240.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,73.98
IMPERIAL FLYING SERVICE INC,IMPERIAL,2020,CA-25,4048.93
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2020,CA-33,3445.18
VIASAT INC,SAN DIEGO,2020,CA-49,0.0
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,ALAMEDA,2020,CA-17,0.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,194.0
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2020,CA-33,3017.4
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,181.6
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2020,CA-31,357.84
RAYTHEON COMPANY,LOS ANGELES,2020,CA-36,637207.38
MFDB KASL AE CONSULTANTS LLC,SACRAMENTO,2020,CA-07,-8192.19
"TELEDYNE DEFENSE ELECTRONICS, LLC",LOS ANGELES,2020,CA-44,-1021.7
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2020,CA-32,17645.0
WOODWARD HRT INC,LOS ANGELES,2020,CA-27,1965360.74
PCX INC,ORANGE,2020,CA-47,7496.5
"GORDON BRUSH MFG. CO., INC.",LOS ANGELES,2020,CA-31,1621.68
"HAMILTON SUNDSTRAND SPACE SYSTEMS INTERNATIONAL, INC.",LOS ANGELES,2020,CA-35,-13.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,45775.2
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2020,CA-50,1083341.0
OUTSOURCE LTD,LOS ANGELES,2020,CA-27,7420.0
BLUEGREEN ROSE ENTERPRISES INC,ORANGE,2020,CA-40,1339.46
GENTEX CORP,SAN BERNARDINO,2020,CA-35,-106.2
M&A GLOBAL CARTRIDGES LLC,LOS ANGELES,2020,CA-34,58.69
"CARACAL ENTERPRISES, LLC",SONOMA,2020,CA-02,167596.0
KING NUTRONICS CORPORATION,LOS ANGELES,2020,CA-32,0.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2020,CA-29,489478.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2020,CA-27,61981.56
HARTWELL CORPORATION,ORANGE,2020,CA-45,8500.34
"PNEUDRAULICS, INC.",SAN BERNARDINO,2020,CA-35,0.0
"DCX-CHOL ENTERPRISES, INC.",LOS ANGELES,2020,CA-43,0.0
B & H INTERNATIONAL LLC,KERN,2020,CA-20,13200.0
"NICHOLS, ANNA L",VENTURA,2020,CA-26,1774.0
B & H INTERNATIONAL LLC,KERN,2020,CA-20,43314.75
ARETE ASSOCIATES,LOS ANGELES,2020,CA-32,0.0
THE BOEING COMPANY,LOS ANGELES,2020,CA-42,2630707.0
"QUALITY AVIATION, INC",SAN BERNARDINO,2020,CA-35,-2150.0
HOT ROD CAMERAS LLC,LOS ANGELES,2020,CA-30,26442.43
"INDUSTRIAL ELECTRONIC ENGINEERS, INC.",LOS ANGELES,2020,CA-29,-20203.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,417.68
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,43.9
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,67.24
"CREW MW III, LLC",RIVERSIDE,2020,CA-48,0.0
BARKLEY ANDROSS CORP.,SAN BERNARDINO,2020,CA-23,0.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,775.6
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,38.97
KLDL INC,SAN DIEGO,2020,CA-52,228.8
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,91.64
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,116.64
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,126.4
VIZOCOM ICT LLC,SAN DIEGO,2020,CA-51,38724.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,43.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,1810.32
KLDL INC,SAN DIEGO,2020,CA-52,388.4
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,53.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,8.2
MASIMO CORPORATION,ORANGE,2020,CA-47,1992.0
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,200.0
OPEN TEXT INC.,SAN MATEO,2020,CA-15,88900.6
LINQUEST CORPORATION,LOS ANGELES,2020,CA-37,400000.0
REDHORSE CORPORATION,SAN DIEGO,2020,CA-50,0.0
"INTELLIGENT OPTICAL SYSTEMS, INC.",LOS ANGELES,2020,CA-36,563108.2
"NOMLAKI TECHNOLOGIES, LLC",SUTTER,2020,CA-01,-885464.93
"ORACLE AMERICA, INC",SAN MATEO,2020,CA-15,9958548.32
"VEGE-MIST, INC.",LOS ANGELES,2020,CA-43,3477.9
"VEGE-MIST, INC.",LOS ANGELES,2020,CA-43,695.58
OUTSOURCE LTD,LOS ANGELES,2020,CA-27,5467.5
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,SAN DIEGO,2020,CA-50,5610.0
THE RAND CORPORATION,LOS ANGELES,2020,CA-36,581999.0
HALL BRIAN,SAN DIEGO,2020,CA-49,0.0
"ANCHOR PACIFIC RESOURCE MANAGEMENT, INC",VENTURA,2020,CA-26,0.0
"EDAW, INC.",SAN DIEGO,2020,CA-50,-107058.33
INTELLISENSE SYSTEMS INC,LOS ANGELES,2020,CA-43,0.0
RAPISCAN SYSTEMS INC,LOS ANGELES,2020,CA-43,0.0
PALANTIR USG INC,SANTA CLARA,2020,CA-16,2500.0
THE BOEING COMPANY,ORANGE,2020,CA-47,2962936.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2020,CA-48,1146905.0
"TECH ELECTRONIC SYSTEMS, INC.",SAN BERNARDINO,2020,CA-35,64000.0
"C J W CONSTRUCTION, INC.",ORANGE,2020,CA-46,0.0
EQUU8 HORSEMANSHIP AND THERAPEUTIC RIDING,SAN BERNARDINO,2020,CA-23,3708.0
"SPACE AGE ENGINEERING, INC",LOS ANGELES,2020,CA-26,0.0
HOTEL CONTRACTING SERVICES INC,PLACER,2020,CA-03,0.0
ARMTEC DEFENSE PRODUCTS CO.,RIVERSIDE,2020,CA-25,0.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2020,CA-43,0.0
INTERNATIONAL TELEVISION CORPORATION,LOS ANGELES,2020,CA-44,13422.0
HALLPASS CAPITAL INC,ORANGE,2020,CA-47,0.0
MELGAR FACILITY MAINTENANCE LLC,SANTA CLARA,2020,CA-19,0.0
"TANDESA, LLC",SAN DIEGO,2020,CA-50,14314.61
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2020,CA-50,315360.0
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,-378.73
AIRSUPPLY TOOLS INC.,SAN DIEGO,2020,CA-51,27324.1
P2S LP,LOS ANGELES,2020,CA-42,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2020,CA-32,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,54750.0
PARKER-HANNIFIN CORPORATION,ORANGE,2020,CA-47,4830.0
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,SANTA CLARA,2020,CA-19,-198266.82
ADEPT FASTENERS INC,LOS ANGELES,2020,CA-27,7754.4
VIZOCOM ICT LLC,SAN DIEGO,2020,CA-51,0.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2020,CA-34,100000.0
"MEG TECHNOLOGIES, INC.",ORANGE,2020,CA-47,326.7
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2020,CA-17,10459.12
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,2780.0
"CUBIC DEFENSE APPLICATIONS, INC.",SAN DIEGO,2020,CA-51,0.0
QRS CALIBRATIONS INC,RIVERSIDE,2020,CA-39,140.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,4000.74
"FERBAK, INC.",LOS ANGELES,2020,CA-32,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2020,CA-48,929874.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2020,CA-27,0.0
SWISS PATTERN CORP.,ORANGE,2020,CA-46,1125.0
HARTWELL CORPORATION,ORANGE,2020,CA-45,5571.84
"S. J. AMOROSO CONSTRUCTION CO., LLC",SAN MATEO,2020,CA-15,-25123.0
"BECKMAN COULTER, INC",ORANGE,2020,CA-40,59528.88
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2020,CA-31,794.03
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,421.2
"RKU DISTRIBUTING, INC.",SHASTA,2020,CA-01,2335.8
"OFFICE DESIGN GROUP, INC.",ORANGE,2020,CA-40,21046.0
RAYTHEON COMPANY,LOS ANGELES,2020,CA-36,0.0
"USFI, INC.",LOS ANGELES,2020,CA-44,5989.96
"MERRIMAC PETROLEUM, INC",LOS ANGELES,2020,CA-42,3062.54
"FALCON FUELS, INC.",LOS ANGELES,2020,CA-44,2328.71
"FALCON FUELS, INC.",LOS ANGELES,2020,CA-44,13591.16
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,272.4
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,602.79
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,5266.66
"USFI, INC.",LOS ANGELES,2020,CA-44,3060.03
"CONNECTEC COMPANY, INC.",ORANGE,2020,CA-47,0.0
AHNTECH INC,SANTA CLARA,2020,CA-16,10639.73
"USFI, INC.",LOS ANGELES,2020,CA-44,856.65
"USFI, INC.",LOS ANGELES,2020,CA-44,1216.55
"US FOODS, INC",ALAMEDA,2020,CA-14,7221.01
RAYTHEON COMPANY,LOS ANGELES,2020,CA-36,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2020,CA-32,0.0
"PINNACLE PETROLEUM, INC.",ORANGE,2020,CA-47,11191.57
"USFI, INC.",LOS ANGELES,2020,CA-44,188.09
"HOLLANDIA DAIRY, INC",SAN DIEGO,2020,CA-50,354.0
"USFI, INC.",LOS ANGELES,2020,CA-44,745.83
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,205.2
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,789.46
"HOLLANDIA DAIRY, INC",SAN DIEGO,2020,CA-50,144.7
MCP COMPUTER PRODUCTS INC,SAN DIEGO,2020,CA-50,9227392.22
PROMETHEUS LABORATORIES INC,SAN DIEGO,2020,CA-51,-16718.28
"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,2020,CA-39,0.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,741.0
HARTWELL CORPORATION,ORANGE,2020,CA-45,1890.72
MCP COMPUTER PRODUCTS INC,SAN DIEGO,2020,CA-50,115169.7
"PACIFIC INK, INC.",SAN DIEGO,2020,CA-50,200.99
US FOODS INC,LOS ANGELES,2020,CA-38,1799.61
US FOODS INC,LOS ANGELES,2020,CA-38,14072.88
T.P.S. AVIATION INC,ALAMEDA,2020,CA-14,79.18
"ALLFAST FASTENING SYSTEMS, LLC",LOS ANGELES,2020,CA-31,455.4
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2020,CA-34,46883.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,567.64
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,92.33
US FOODS INC,LOS ANGELES,2020,CA-38,699.6
"USFI, INC.",LOS ANGELES,2020,CA-44,3570.57
"SUSAN A.M. GOOTNICK, M.D., INC.-RADIOLOGIST",MARIN,2020,CA-02,37300.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2020,CA-52,5262.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,1051.6
US FOODS INC,LOS ANGELES,2020,CA-38,16920.34
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,80.7
US FOODS INC,LOS ANGELES,2020,CA-38,128.28
"HOLLANDIA DAIRY, INC",SAN DIEGO,2020,CA-50,455.04
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,266.93
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2020,CA-34,-207234.87
CHEVRON U.S.A. INC,CONTRA COSTA,2020,CA-08,38280.0
CHEVRON U.S.A. INC,CONTRA COSTA,2020,CA-08,36000.0
"USFI, INC.",LOS ANGELES,2020,CA-44,6188.7
"EMBASSY FLAG, INC.",SONOMA,2020,CA-04,8160.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,754.36
"US FOODS, INC",ALAMEDA,2020,CA-14,293.7
"HOLLANDIA DAIRY, INC",SAN DIEGO,2020,CA-50,130.02
MCKESSON CORPORATION,YOLO,2020,CA-07,27.54
MCKESSON CORPORATION,YOLO,2020,CA-07,110880.0
MCKESSON CORPORATION,YOLO,2020,CA-07,449405.02
MCKESSON CORPORATION,YOLO,2020,CA-07,14.22
MCKESSON CORPORATION,YOLO,2020,CA-07,348.0
MCKESSON CORPORATION,YOLO,2020,CA-07,1553.44
