recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"R.E. ATCKISON CO., INC.",,2014,CA-31,0.0
"INTEGRATED DATA SERVICES, LLC",LOS ANGELES,2014,CA-36,272438.26
MCKESSON CORPORATION,YOLO,2014,CA-07,15036.99
MCKESSON CORPORATION,YOLO,2014,CA-07,5271.92
"PACIFIC SHIP REPAIR & FABRICATION, INC.",SAN DIEGO,2014,CA-52,801439.0
MCKESSON CORPORATION,YOLO,2014,CA-07,716802.4
COUNTY OF SAN JOAQUIN,,2014,CA-09,0.0
GOODWIN ROBBINS PACKAGING CO INC,ORANGE,2014,CA-47,39775.0
"CIRCOR AEROSPACE, INC.",,2014,CA-41,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,15105.0
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,9760.0
DESIGNED METAL CONNECTIONS INC,LOS ANGELES,2014,CA-43,9709.2
"B. & E. MANUFACTURING CO., INC.",ORANGE,2014,CA-45,10779.51
MCKESSON CORPORATION,YOLO,2014,CA-07,7070.4
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2014,CA-32,6773.76
"PANELITE ENGINEERING, INC.",ORANGE,2014,CA-40,4845.0
"BML WORKS NA, LLC",SANTA CLARA,2014,CA-16,22286.33
"MEGGITT (NORTH HOLLYWOOD), INC.",,2014,CA-41,0.0
VACCO INDUSTRIES,,2014,CA-31,-43692.0
SIERRACIN CORPORATION,LOS ANGELES,2014,CA-29,4486428.0
EATON CORPORATION,ORANGE,2014,CA-47,19140.0
DIVINE IMAGING INC.,LOS ANGELES,2014,CA-32,12434.0
AEROTECH SOLUTIONS INC,CONTRA COSTA,2014,CA-08,2304.0
HADLAND IMAGING LLC,,2014,CA-19,224350.0
"LEE AIR COMPANY, INC.",LOS ANGELES,2014,CA-29,700.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4266.98
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,8728.5
MDF TECHNOLOGIES INC,,2014,CA-49,0.0
J - T E C H,LOS ANGELES,2014,CA-43,4651.92
MCKESSON CORPORATION,YOLO,2014,CA-07,14595.49
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,70552.25
MCKESSON CORPORATION,YOLO,2014,CA-07,18660.51
RAYTHEON COMPANY,LOS ANGELES,2014,CA-36,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,20515.26
MACDONALD-BEDFORD LLC,ALAMEDA,2014,CA-12,-112.82
MCKESSON CORPORATION,YOLO,2014,CA-07,7217.92
MCKESSON CORPORATION,YOLO,2014,CA-07,824645.59
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,13200.0
"NESSTAY SUPPLY, INC.",ALAMEDA,2014,CA-14,3603.6
OPTICAL PHYSICS COMPANY IN NEVADA,LOS ANGELES,2014,CA-26,149467.0
AEROJET ROCKETDYNE INC,,2014,CA-90,0.0
ATHENX INC.,,2014,CA-90,11850.0
ADEPT FASTENERS INC,,2014,CA-90,0.0
DIAGNOSTIC SOLUTIONS INTERNATIONAL LLC,,2014,CA-35,0.0
"CADY, KEVIN",LOS ANGELES,2014,CA-38,6847.9
"TECHFLOW, INC.",SAN DIEGO,2014,CA-90,0.0
COAST PRODUCE COMPANY,LOS ANGELES,2014,CA-37,3664.6
WILLIAMS AEROSPACE & MANUFACTURING INC.,SAN DIEGO,2014,CA-51,14214.0
MDF TECHNOLOGIES INC,,2014,CA-49,5582.5
ADEPT FASTENERS INC,LOS ANGELES,2014,CA-27,4350.0
AVERY GROUP INC,,2014,CA-36,0.0
GLOBAL DATA CENTER INC.,,2014,CA-47,11660.0
GSE HOLDINGS INC.,SONOMA,2014,CA-04,82600.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-09,12650.0
"THERMAL STRUCTURES, INC",RIVERSIDE,2014,CA-90,11667.43
"QUALITY AVIATION, INC",,2014,CA-35,3900.0
ATULYA ENGINEERING INC,ORANGE,2014,CA-46,13540.0
"IBP CONSULTING, INC.",ORANGE,2014,CA-47,16838.97
VACCO INDUSTRIES,LOS ANGELES,2014,CA-31,18510.0
KROBACH MFG. CORP.,ALAMEDA,2014,CA-14,6720.0
"BIOSPACE, INC.",LOS ANGELES,2014,CA-45,48213.0
PARKER-HANNIFIN CORPORATION,ORANGE,2014,CA-47,134839.73
INDUS TECHNOLOGY INC,,2014,CA-90,475944.86
TRANSDIGM INC,LOS ANGELES,2014,CA-42,40870.0
MCKESSON CORPORATION,YOLO,2014,CA-07,39341.18
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2014,CA-36,975000.0
"MESA ENERGY SYSTEMS, INC",,2014,CA-47,0.0
"PINNACLE PETROLEUM, INC.",ORANGE,2014,CA-47,4596.55
MCKESSON CORPORATION,YOLO,2014,CA-07,161323.29
MCKESSON CORPORATION,YOLO,2014,CA-07,52259.1
MCKESSON CORPORATION,YOLO,2014,CA-07,658165.8
LINQUEST CORPORATION,,2014,CA-90,-208438.33
MCKESSON CORPORATION,YOLO,2014,CA-07,16965.12
FORWARD SLOPE INCORPORATED,,2014,CA-90,0.0
INDUS TECHNOLOGY INC,,2014,CA-90,3419031.02
"EPSILON SYSTEMS SOLUTIONS, INC.",,2014,CA-90,0.0
"AMERICAN PACIFIC PLASTIC FABRICATORS, INC.",ORANGE,2014,CA-45,10500.0
MCKESSON CORPORATION,YOLO,2014,CA-07,11968.98
MCKESSON CORPORATION,YOLO,2014,CA-07,3148.95
MCKESSON CORPORATION,YOLO,2014,CA-07,3174.36
JOHN CHADWICK CORPORATION,LOS ANGELES,2014,CA-31,3395.75
"AIRCRAFT HINGE, INC.",,2014,CA-90,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",,2014,CA-32,8653.2
DUPLAN INDUSTRIES,,2014,CA-50,-6430.0
"W. P. E., INC",,2014,CA-32,-5104.47
"CRYWOLF, INC",,2014,CA-90,0.0
C P T HOLDINGS INC,,2014,CA-90,0.0
SONFARREL INC.,ORANGE,2014,CA-40,4379.6
TECHNIC SPHERE,ORANGE,2014,CA-46,9450.0
"SEAL SCIENCE, INC.",,2014,CA-47,0.0
THE BOEING COMPANY,,2014,CA-90,-54086.64
"DIRECTV, LLC",LOS ANGELES,2014,CA-36,2243.88
MISSION LINEN SUPPLY,,2014,CA-90,4000.0
SIMPLEX GRINNELL CORPORATION,,2014,CA-14,8653.0
TIBER CONSTRUCTION LP,SANTA CLARA,2014,CA-16,4498.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2014,CA-48,640004.0
"MEGGITT DEFENSE SYSTEMS, INC.",,2014,CA-47,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,53515.94
MCKESSON CORPORATION,YOLO,2014,CA-07,33033.6
"SOGEN COMPANY, INC.",,2014,CA-10,4760.0
"COATING SPECIALTIES, INC",LOS ANGELES,2014,CA-43,5691.14
MCKESSON CORPORATION,YOLO,2014,CA-07,44966.98
"CITY LIGHT & POWER, INC.",,2014,CA-90,521939.0
LN CURTIS & SONS,ALAMEDA,2014,CA-12,0.0
CART MART INC,SAN DIEGO,2014,CA-50,19012.97
SOUTHERN CALIFORNIA FLEET SERVICES INC,RIVERSIDE,2014,CA-41,0.0
KING NUTRONICS CORPORATION,,2014,CA-32,1210.5
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,,2014,CA-46,-3747.89
AMD INTERNATIONAL TECHNOLOGIES LLC,,2014,CA-35,0.0
"VETFAB, LLC",,2014,CA-25,-12258.0
"LEE AIR COMPANY, INC.",,2014,CA-29,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-09,-11200.0
ARROWHEAD PRODUCTS CORP,ORANGE,2014,CA-45,36000.0
MCKESSON CORPORATION,YOLO,2014,CA-07,16965.12
"G. A. TYLER ASSOCIATES, INC.",,2014,CA-46,230000.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2014,CA-52,106655.0
MCKESSON CORPORATION,YOLO,2014,CA-07,5161.09
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-90,203906.0
PACIFIC BELL TELEPHONE COMPANY,,2014,CA-90,41695.52
MCKESSON CORPORATION,YOLO,2014,CA-07,14527.52
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2014,CA-43,374991.0
MCKESSON CORPORATION,YOLO,2014,CA-07,16919.72
"SCALABLE NETWORK TECHNOLOGIES, INC.",,2014,CA-90,0.0
"HYDRAULIC CONTROLS, INC.",ALAMEDA,2014,CA-12,3850.0
BAHR MACHINE CO,LOS ANGELES,2014,CA-27,32825.0
"CONNECTEC COMPANY, INC.",,2014,CA-47,0.0
I.T.S. CORPORATION,,2014,CA-26,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,267007.5
MCKESSON CORPORATION,YOLO,2014,CA-07,49902.97
"LAKESHORE LEARNING MATERIALS, LLC",,2014,CA-44,0.0
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,62964.0
AERO PRECISION INDUSTRIES LLC,,2014,CA-14,0.0
SHUR-LOK CORPORATION,ORANGE,2014,CA-47,3425.5
MCKESSON CORPORATION,YOLO,2014,CA-07,87743.17
MCKESSON CORPORATION,YOLO,2014,CA-07,5424.58
MCKESSON CORPORATION,YOLO,2014,CA-07,3639.66
INDUS TECHNOLOGY INC,,2014,CA-90,0.0
"ACE AVIATION SERVICE, INC",,2014,CA-49,-174.78
"LURATECH, INC.",SAN MATEO,2014,CA-15,0.0
"HERBER AIRCRAFT SERVICE, INC.",LOS ANGELES,2014,CA-36,7.32
MCKESSON CORPORATION,YOLO,2014,CA-07,6951.63
WOODWARD HRT INC,LOS ANGELES,2014,CA-27,17388.02
WHITE AERO INC,,2014,CA-27,8466.22
M.S. AEROSPACE INC.,LOS ANGELES,2014,CA-29,6769.83
E.D.N. AVIATION INC,,2014,CA-29,8748.0
MCKESSON CORPORATION,YOLO,2014,CA-07,11090.23
"AMERIS, CORP.",SANTA CLARA,2014,CA-16,-3747.5
MCKESSON CORPORATION,YOLO,2014,CA-07,4405.71
SRI INTERNATIONAL,,2014,CA-90,959930.0
MCMASTER-CARR SUPPLY CO,,2014,CA-38,0.0
"METROLASER, INCORPORATED",,2014,CA-47,-18068.03
"BLANSETT MCALLISTER, SUSAN M",,2014,CA-49,0.0
UNITED PARADYNE CORP,,2014,CA-24,618962.56
KING NUTRONICS CORPORATION,LOS ANGELES,2014,CA-32,51781.2
"POWER PARAGON, INC.",,2014,CA-43,0.0
ADDITIVE MANUFACTURING LLC,SAN DIEGO,2014,CA-49,12020.0
"TED PELLA, INC.",,2014,CA-01,3080.5
EDEL ENGINEERING DEVELOPMENT CO.,,2014,CA-43,0.0
"HSQ TECH, INC.",ALAMEDA,2014,CA-14,32186.0
"BUTLER, INC",LOS ANGELES,2014,CA-43,62300.0
"INTELLIGENT SYSTEMS TECHNOLOGY, INC.",LOS ANGELES,2014,CA-36,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3982.08
MCKESSON CORPORATION,YOLO,2014,CA-07,455968.06
HYDRO-AIRE AEROSPACE CORP,LOS ANGELES,2014,CA-30,108606.0
ECLYPSE INTERNATIONAL CORPORATION,RIVERSIDE,2014,CA-41,39960.0
NOVUS ORIGO INC.,SAN DIEGO,2014,CA-49,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,748190.28
MCKESSON CORPORATION,YOLO,2014,CA-07,53589.61
MCKESSON CORPORATION,YOLO,2014,CA-07,3511.81
MCKESSON CORPORATION,YOLO,2014,CA-07,9587.52
MCKESSON CORPORATION,YOLO,2014,CA-07,298886.69
E & E INDUSTRIES,SAN DIEGO,2014,CA-52,1092.0
UNIFIRST CORPORATION,,2014,CA-35,0.0
WESCO AIRCRAFT HARDWARE CORP.,,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,39637.8
"NEXTEL OF CALIFORNIA, INC.",,2014,CA-10,-17910.98
"MARVIN ENGINEERING CO, INC",,2014,CA-43,0.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2014,CA-27,285.4
M.S. AEROSPACE INC.,LOS ANGELES,2014,CA-29,7987.2
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",SAN DIEGO,2014,CA-52,10000.0
ITT AEROSPACE CONTROLS LLC,LOS ANGELES,2014,CA-27,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-90,0.0
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2014,CA-50,0.0
INTERNATIONAL TELEVISION CORPORATION,,2014,CA-90,351.83
DAVILYN CORPORATION,,2014,CA-26,9656.0
OUTSOURCE LTD,RIVERSIDE,2014,CA-48,597.75
NATIONAL STEEL AND SHIPBUILDING COMPANY,,2014,CA-90,548055.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4263.16
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2014,CA-46,5400.0
"DETROIT DEFENSE, INC.",,2014,CA-24,0.0
"CADY, KEVIN",,2014,CA-38,0.0
KROBACH MFG. CORP.,ALAMEDA,2014,CA-14,36250.0
"B. & E. MANUFACTURING CO., INC.",ORANGE,2014,CA-45,4368.75
ECC MEZZ LLC,,2014,CA-90,8882.0
VSOLVIT LLC,VENTURA,2014,CA-26,0.0
"VETFAB, LLC",IMPERIAL,2014,CA-25,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2014,CA-48,0.0
"AEROMETALS, INC.",,2014,CA-05,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,202518.08
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2014,CA-36,15600.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2014,CA-36,43035.0
MCKESSON CORPORATION,YOLO,2014,CA-07,294267.33
"REYNOLDS SYSTEMS, INC",LAKE,2014,CA-04,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,559967.54
ASG SOLUTIONS CORPORATION,,2014,CA-17,0.0
CITY OF NORCO,,2014,CA-41,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4976.57
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,,2014,CA-46,21089.0
"VIDALE, KAREN",,2014,CA-51,43848.0
HEAT LIGHT & SOUND RESEARCH INC,,2014,CA-50,40995.0
MICRO USA INC,,2014,CA-48,0.0
EDWARDS LIFESCIENCES LLC,ORANGE,2014,CA-47,10495.0
MCKESSON CORPORATION,YOLO,2014,CA-07,10539.03
FORWARD COMPONENTS INC,,2014,CA-40,-10007.66
"DAICO INDUSTRIES, INC.",LOS ANGELES,2014,CA-44,142780.0
MCKESSON CORPORATION,YOLO,2014,CA-07,429857.81
"CAPRICE ENGINEERING COMPANY, INC.",,2014,CA-43,0.0
PTI TECHNOLOGIES INC.,,2014,CA-26,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,7800.0
SENIOR OPERATIONS LLC,LOS ANGELES,2014,CA-30,30504.0
TECHNIC SPHERE,ORANGE,2014,CA-46,6250.0
WHITE AERO INC,LOS ANGELES,2014,CA-27,7798.22
MCKESSON CORPORATION,YOLO,2014,CA-07,202045.06
FRONTIER TECHNOLOGY INC,,2014,CA-24,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,19988.61
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,,2014,CA-90,472885.0
UNITEK COMPUTER STORES INC,,2014,CA-32,4615.91
EN POINTE GOV INC,LOS ANGELES,2014,CA-44,362550.83
"WESTAIR GASES & EQUIPMENT, INC.",SAN DIEGO,2014,CA-90,0.0
LONSEAL INCORPORATED,LOS ANGELES,2014,CA-44,653.0
PACIFIC BELL TELEPHONE COMPANY,,2014,CA-90,4155.0
"B & V AIRCRAFT PARTS & SUPPLY, INC.",LOS ANGELES,2014,CA-43,4718.0
"ELECTRO-MECH COMPONENTS, INC.",,2014,CA-31,0.0
WOODWARD HRT INC,,2014,CA-27,-2000.0
"DYNAMIC AIR ENGINEERING, INC.",ORANGE,2014,CA-46,22737.0
DANTE VALVE COMPANY,LOS ANGELES,2014,CA-42,6604.0
MCKESSON CORPORATION,YOLO,2014,CA-07,5427.0
MCKESSON CORPORATION,YOLO,2014,CA-07,8904.53
"LEIDOS, INC.",,2014,CA-90,-252727.0
"CONSTRUCTION SCIENCE, LLC",,2014,CA-03,0.0
PCX INC,,2014,CA-47,0.0
"SENSOR SYSTEMS, INC.",LOS ANGELES,2014,CA-32,3842.0
"IBBS CONSULTING GROUP, THE",ALAMEDA,2014,CA-12,146150.0
VACCO INDUSTRIES,LOS ANGELES,2014,CA-31,1264760.0
DANTE VALVE COMPANY,LOS ANGELES,2014,CA-42,14859.0
VACCO INDUSTRIES,,2014,CA-31,0.0
VACCO INDUSTRIES,LOS ANGELES,2014,CA-31,10500.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-32,11155.0
E.D.N. AVIATION INC,,2014,CA-90,-15580.0
"TECHNICAL COMMUNITIES, INC.",SAN MATEO,2014,CA-15,46922.96
"J.D.A. MARITIME, INC.",,2014,CA-50,1041.44
"GRATING PACIFIC, INC",,2014,CA-45,1439.33
"EPSILON SYSTEMS SOLUTIONS, INC.",,2014,CA-90,124836.0
"VTF SERVICES, INC",SANTA CLARA,2014,CA-16,25742.38
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,,2014,CA-90,17743765.0
COHERENT INC,,2014,CA-17,-2360.0
"FEDERAL INDUSTRIES, INC.",LOS ANGELES,2014,CA-36,3129.0
"MORTON GRINDING, INC",LOS ANGELES,2014,CA-27,22485.9
"ONQ TECHNOLOGY, INC",SAN DIEGO,2014,CA-50,0.0
RAYTHEON COMPANY,,2014,CA-24,2032074.0
PARSONS GOVERNMENT SERVICES INC.,LOS ANGELES,2014,CA-28,0.0
GILBANE FEDERAL,,2014,CA-10,0.0
SOUTH BAY CABLE CORP.,RIVERSIDE,2014,CA-36,7150.0
COMMUNICATIONS & POWER INDUSTRIES LLC,SANTA CLARA,2014,CA-16,37440.0
VACCO INDUSTRIES,LOS ANGELES,2014,CA-31,4888.0
"GENOMIC HEALTH, INC.",,2014,CA-15,0.0
CYBER PROFESSIONAL SOLUTIONS CORP.,,2014,CA-52,0.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2014,CA-43,21703.59
"A & S SKILL MACHINISTS, INC.",LOS ANGELES,2014,CA-44,18000.0
"GLENAIR, INC.",LOS ANGELES,2014,CA-30,3614.1
FTSI PHELPS JOINT VENTURE,,2014,CA-47,0.0
"BRIGHTLINE BAGS, INC",MARIN,2014,CA-02,4347.5
"VECTOR TEST SYSTEMS, INC.",,2014,CA-26,-0.6
"M L WINTERS CO., LLC",,2014,CA-38,48337.5
"STARIX TECHNOLOGY, INC.",ORANGE,2014,CA-47,99933.27
"VANGUARD SPACE TECHNOLOGIES, INC.",SAN DIEGO,2014,CA-51,149491.0
"KEASTER PRODUCTS, INCORPORATED",LOS ANGELES,2014,CA-29,15750.0
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,4233.0
"UNIVERSITY OF CALIFORNIA, DAVIS",,2014,CA-90,0.0
"W&K CONTAINER, INC.",MARIN,2014,CA-02,144760.0
NEWVAC LLC,LOS ANGELES,2014,CA-32,8000.0
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,7600.0
HARTWELL CORPORATION,ORANGE,2014,CA-45,11344.32
VALVE AUTOMATION AND CONTROL OF SAN DIEGO,,2014,CA-52,2824.65
NUGENERATION TECHNOLOGIES LLC,,2014,CA-12,1747.36
"BEN TOILET RENTALS, INC.",,2014,CA-01,-2239.0
TRUST ONE COMPONENTS INC,ORANGE,2014,CA-49,4108.0
AVERY GROUP INC,,2014,CA-36,0.0
AIRBORNE SYSTEMS NORTH AMERICA OF CA INC,,2014,CA-46,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,602735.46
"QUALITY AVIATION, INC",SAN BERNARDINO,2014,CA-35,3230.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4801.44
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2014,CA-17,6523.92
BLUE TECH INC.,SAN DIEGO,2014,CA-50,40406.19
"MARVIN ENGINEERING CO, INC",LOS ANGELES,2014,CA-43,23370.0
"DE NIZ, CARLOS",LOS ANGELES,2014,CA-43,6455.2
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,20000.0
"AIR/FLEX INDUSTRIES, INC.",LOS ANGELES,2014,CA-35,3474.0
ADVANCED ELECTRO DYNAMICS INC,VENTURA,2014,CA-26,3230.0
"SAN JOAQUIN, COUNTY OF",SAN JOAQUIN,2014,CA-09,-2954.66
KIEWIT INFRASTRUCTURE WEST CO.,SOLANO,2014,CA-08,235532.52
RESOLUTION CONSULTANTS - AN AECOM-ENSAFE JOINT VENTURE,,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,308428.55
FORWARD COMPONENTS INC,,2014,CA-40,5512.96
"AEROSPARES FABRICATION, LLC.",LOS ANGELES,2014,CA-44,0.0
FORTNER ENG. & MFG. INC.,LOS ANGELES,2014,CA-30,0.0
"CALTEX PLASTICS, INC",LOS ANGELES,2014,CA-42,8192.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3340.02
"PATRIOT CONTRACT SERVICES, LLC",,2014,CA-10,81000.0
CHROMALLOY GAS TURBINE LLC,IMPERIAL,2014,CA-25,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,12813.75
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),,2014,CA-18,0.0
"MANEY AIRCRAFT, INC.",,2014,CA-35,-265000.0
"ADVANTEDGE TECHNOLOGY, INC.",VENTURA,2014,CA-26,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2014,CA-47,44544.93
TECHNOLOGY FOR ENERGY CORPORATION,SAN DIEGO,2014,CA-51,20250.0
PENINSULA MOVING & STORAGE COMPANY,MONTEREY,2014,CA-18,10675.0
"NELSON AERO SPACE, INC.",,2014,CA-29,3015.5
"SAJJAD, ZAINAB S.",ORANGE,2014,CA-45,3050.4
"SAM'S AIRPACK PLUS, INC.",SACRAMENTO,2014,CA-06,7858.0
HYDRO-AIRE AEROSPACE CORP,,2014,CA-30,115897.0
"FEDERAL INDUSTRIES, INC.",LOS ANGELES,2014,CA-36,39216.0
RAYTHEON COMPANY,,2014,CA-24,74484.0
SALIENT FEDERAL-SGIS INC,,2014,CA-90,0.0
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2014,CA-32,37541.26
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2014,CA-50,13160.4
AETHLON MEDICAL INC,,2014,CA-90,390964.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2014,CA-27,4445047.0
"USMILCOM, INC.",,2014,CA-46,13409.75
MICROSEMI FREQUENCY AND TIME CORP,SANTA CLARA,2014,CA-17,6415.0
MONTEREY TECHNOLOGIES INC,MONTEREY,2014,CA-19,0.0
"CARDINAL POINT CAPTAINS, INC.",SAN DIEGO,2014,CA-49,0.0
"IMPRES TECHNOLOGY SOLUTIONS, INC",LOS ANGELES,2014,CA-38,0.0
CSIC CORPORATION,SAN DIEGO,2014,CA-50,0.0
"MICROWAVE POWER PRODUCTS, INC.",,2014,CA-90,200000.0
"BIOSTRUCTURES, LLC",ORANGE,2014,CA-47,15000.0
"4 STAR ELECTRONICS, INC.",ORANGE,2014,CA-49,13742.12
IMPACT COMPONENTS A CALIFORNIA LIMITED PARTNERSHIP,,2014,CA-90,0.0
"AVUM, INC.",,2014,CA-32,405078.0
"CHARTER INDUSTRIAL SUPPLY, INC.",SAN DIEGO,2014,CA-51,760.2
SWISS PATTERN CORP.,,2014,CA-46,0.0
THE BOEING COMPANY,,2014,CA-47,0.0
"WESTLAND TECHNOLOGIES, INC.",,2014,CA-05,-10637.57
"J.H. TECHNOLOGIES, INC.",ALAMEDA,2014,CA-17,0.0
ABTECH INCORPORATED,ORANGE,2014,CA-46,134551.0
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,3843.0
TRITECH SOFTWARE SYSTEMS INC,SAN DIEGO,2014,CA-90,0.0
VIASAT INC,,2014,CA-49,-500.0
ATULYA ENGINEERING INC,ORANGE,2014,CA-46,11385.0
"SYMBOLIC DISPLAYS, INC",ORANGE,2014,CA-46,6475.0
SIGNATURE FLIGHT SUPPORT CORPORATION,RIVERSIDE,2014,CA-41,0.0
SAN DIEGO EYE BANK,,2014,CA-90,-210.0
"DCX-CHOL ENTERPRISES, INC",,2014,CA-90,0.12
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2014,CA-27,9300.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",,2014,CA-27,13361.25
"INNOFLIGHT, LLC",,2014,CA-90,372881.0
VALVE AUTOMATION AND CONTROL OF SAN DIEGO,,2014,CA-52,1600.95
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",,2014,CA-90,0.0
BLUE TECH INC.,SAN DIEGO,2014,CA-50,5737.25
FRAZIER AVIATION INC,LOS ANGELES,2014,CA-29,0.0
"AEROMETALS, INC.",EL DORADO,2014,CA-05,19210.0
"RALC, INC",RIVERSIDE,2014,CA-48,3033.0
FMH AEROSPACE CORP.,ORANGE,2014,CA-47,107340.0
"CUSTOM CONTROL SENSORS, LLC",LOS ANGELES,2014,CA-32,16331.0
DRAYCOR INC,SAN DIEGO,2014,CA-50,30744.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-44,477469.0
"AEROVIRONMENT, INC.",,2014,CA-31,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,215760.8
"SODERBERG MANUFACTURING COMPANY, INC.",LOS ANGELES,2014,CA-38,9418.0
MERCURY LLC - RF INTEGRATED SOLUTIONS,,2014,CA-26,-5285.0
MCKESSON CORPORATION,YOLO,2014,CA-07,119177.89
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,138050.0
LN CURTIS & SONS,ALAMEDA,2014,CA-12,214130.0
THE BOEING COMPANY,LOS ANGELES,2014,CA-44,0.0
"EPSILON SYSTEMS SOLUTIONS, INC.",SAN DIEGO,2014,CA-51,-332338.68
EDDY PUMP CORPORATION,,2014,CA-48,4168.56
PACIFIC MARITIME INDUSTRIES CORP.,,2014,CA-52,3950.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2014,CA-46,7460.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4536.98
MCKESSON CORPORATION,YOLO,2014,CA-07,47381.21
MCKESSON CORPORATION,YOLO,2014,CA-07,3544.2
MCKESSON CORPORATION,YOLO,2014,CA-07,5238.39
IAC INDUSTRIES,,2014,CA-90,7851.3
"FERBAK, INC.",LOS ANGELES,2014,CA-32,13575.0
"GALINDO ELECTRIC, INC",SAN DIEGO,2014,CA-51,1143376.0
"NEW TECH SOLUTIONS, INC.",,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,6053.25
MCKESSON CORPORATION,YOLO,2014,CA-07,20365.92
ARES SECURITY CORPORATION,SAN MATEO,2014,CA-15,66000.0
CASTLE ROCK COMPUTING,SANTA CLARA,2014,CA-16,68627.5
ARA ENGINEERING,LOS ANGELES,2014,CA-29,16851.18
SHUR-LOK CORPORATION,,2014,CA-47,26587.5
KING NUTRONICS CORPORATION,LOS ANGELES,2014,CA-32,3498.3
